   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5190872.0       55.5        0.0       36.6      1.000        1.0        1.0 
    1    no  5193825.6       93.6        0.0        0.0      1.000        1.0        1.0 
    2    no  5194457.6      151.1        0.0        7.9      1.000        1.0        1.0 
    3    no  5195813.6      482.6        0.0       24.8      1.000        1.0        1.0 
    4    no  5197236.0       16.6        0.0       42.7      1.000        1.0        1.0 
    5    no  5198799.9      227.2        0.0       62.4      1.000        1.0        1.0 
    6    no  5199163.7      733.2        0.0       67.0      1.000        1.0        1.0 
    7    no  5202008.7       17.3        0.0      103.2      1.000        1.0        1.0 
    8    no  5203847.9       22.6        0.0      126.8      1.000        1.0        1.0 
    9    no  5205152.2       54.2        0.0      143.6      1.000        1.0        1.0 
   10    no  5205778.7       18.7        0.0      151.7      1.000        1.0        1.0 
   11    no  5206495.6       51.0        0.0      161.0      1.000        1.0        1.0 
   18    no  5145308.3      331.7        0.0      555.5      1.000        1.0        1.0 
   19    no  5146055.7       17.4        0.0      547.6      1.000        1.0        1.0 
   20    no  5147134.6       10.3        0.0      536.2      1.000        1.0        1.0 
   21    no  5148211.5       38.7        0.0      524.9      1.000        1.0        1.0 
   22    no  5149206.9       22.6        0.0      514.3      1.000        1.0        1.0 
   23    no       36.5        0.6       31.2      507.9      1.000        1.0        1.0 
   24    no  5150700.0       16.5        0.0      498.4      1.000        1.0        1.0 
   25    no  5151612.0      477.4        0.0      488.6      1.000        1.0        1.0 
   26    no  5153517.3        8.3        0.0      468.1      1.000        1.0        1.0 
   27    no  5154243.0      623.0        0.0      460.2      1.000        1.0        1.0 
   28    no  5154898.5       13.6        0.0      453.1      1.000        1.0        1.0 
   29    no       25.2        0.2       13.0      425.5      1.000        1.0        1.0 
   30    no  5158604.1     1592.6        0.0      412.6      1.000        1.0        1.0 
   31    no  5159620.2       27.6        0.0      401.4      1.000        1.0        1.0 
   32    no  5161539.6      150.3        0.0      380.1      1.000        1.0        1.0 
   33    no  5162284.6      203.0        0.0      371.8      1.000        1.0        1.0 
   35    no       18.8        0.1       30.2      348.1      1.000        1.0        1.0 
   42    no       60.8        2.4       26.0      234.1      1.000        1.0        1.0 
   47    no       13.5        0.6      109.9      196.1      1.000        1.0        1.0 
   53    no       11.0        0.0       11.4      128.1      1.000        1.0        1.0 
   56    no       12.4        0.0       15.8      111.4      1.000        1.0        1.0 
   57    no       10.5        0.0       15.7      105.7      1.000        1.0        1.0 
   63    no  5190872.0       55.5        0.0       36.6      1.000        1.0        1.0 
   64    no  5193825.6       93.6        0.0        0.0      1.000        1.0        1.0 
   65    no  5194457.6      151.1        0.0        7.9      1.000        1.0        1.0 
   66    no  5195813.6      482.6        0.0       24.8      1.000        1.0        1.0 
   67    no  5197236.0       16.6        0.0       42.7      1.000        1.0        1.0 
   68    no  5198799.9      227.2        0.0       62.4      1.000        1.0        1.0 
   69    no  5199163.7      733.2        0.0       67.0      1.000        1.0        1.0 
   70    no  5202008.7       17.3        0.0      103.2      1.000        1.0        1.0 
   71    no  5203847.9       22.6        0.0      126.8      1.000        1.0        1.0 
   72    no  5205152.2       54.2        0.0      143.6      1.000        1.0        1.0 
   73    no  5205778.7       18.7        0.0      151.7      1.000        1.0        1.0 
   74    no  5206495.6       51.0        0.0      161.0      1.000        1.0        1.0 
   77    no       87.2        nan      427.1      558.5      1.000        1.0        1.0 
   78    no  5145308.3      331.7        0.0      555.5      1.000        1.0        1.0 
   79    no  5146055.7       17.4        0.0      547.6      1.000        1.0        1.0 
   80    no  5147134.6       10.3        0.0      536.2      1.000        1.0        1.0 
   81    no  5148211.5       38.7        0.0      524.9      1.000        1.0        1.0 
   82    no  5149206.9       22.6        0.0      514.3      1.000        1.0        1.0 
   83    no  5150700.0       16.5        0.0      498.4      1.000        1.0        1.0 
   84    no  5151612.0      477.4        0.0      488.6      1.000        1.0        1.0 
   85    no  5153517.3        8.3        0.0      468.1      1.000        1.0        1.0 
   86    no  5154243.0      623.0        0.0      460.2      1.000        1.0        1.0 
   87    no  5154898.5       13.6        0.0      453.1      1.000        1.0        1.0 
   88    no  5158604.1     1592.6        0.0      412.6      1.000        1.0        1.0 
   89    no  5159620.2       27.6        0.0      401.4      1.000        1.0        1.0 
   90    no  5161539.6      150.3        0.0      380.1      1.000        1.0        1.0 
   91    no  5162284.6      203.0        0.0      371.8      1.000        1.0        1.0 
