 # ID       Xpix           Wavelength          Intens       Line 
   35      276.3        5106.66724309          7537.0        ThI 
   44      359.1        5109.73242639         21812.0        ThI 
   57      401.0        5111.27773814        150412.0        ThI 
   65      429.5        5112.34027337          1753.0          ? 
   75      464.6        5113.62615315          1517.0          ? 
   81      503.4        5115.04442370        864378.0        ThI 
  115      708.5        5122.49972448         41596.0        ThI 
  121      739.5        5123.63195812          1648.0          ? 
  126      764.8        5124.53402603          1043.0          ? 
  131      791.2        5125.48957769         34886.0        ThI 
  132      804.0        5125.95020709        320386.0        ThI 
  133      823.7        5126.65589325          3977.0       NoID 
  135      874.9        5128.49033297        134194.0        ThI 
  144      923.8        5130.23441174         14439.0        ThI 
  167     1050.8        5134.74638871        289255.0        ThI 
  173     1089.7        5136.12070387         12732.0        ThI 
  185     1128.1        5137.47383467         83068.0        ThI 
  216     1293.4        5143.26735238        101523.0       ThII 
  217     1297.0        5143.39520635         27526.0          ? 
  221     1312.0        5143.91623264        296611.0        ThI 
  232     1352.0        5145.30853998        397295.0       ArII 
  233     1373.6        5146.05551112         25535.0        ThI 
  240     1417.6        5147.58964869          1109.0          ? 
  241     1424.5        5147.81630635          1694.0          ? 
  244     1435.9        5148.21156112         30350.0       ThII 
  251     1464.6        5149.20688813         28370.0        ThI 
  253     1482.3        5149.80724329         11678.0        ThI 
  255     1492.4        5150.17288195           712.0          ? 
  267     1611.1        5154.24194360        653354.0        ThI 
  269     1630.4        5154.89766101          8955.0       ThII 
  279     1738.9        5158.60468400       1602191.0        ThI 
  291     1825.6        5161.53945058        246257.0        ThI 
  294     1847.6        5162.28574387        700969.0        ArI 
  300     1882.4        5163.45800373        574443.0        ThI 
  308     1951.1        5165.77291033         84832.0       ArII 
