   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6580229.9       40.4        0.0       36.9      1.000        1.0        1.0 
    1    no  6583906.0     5006.6        0.0        0.0      1.000        1.0        1.0 
    2    no       15.3        0.6       84.4        7.1      1.000        1.0        1.0 
    3    no       25.1        0.1       19.6       18.1      1.000        1.0        1.0 
    4    no       19.7        5.6     5279.3       46.9      1.000        1.0        1.0 
    5    no       27.1       10.6     5583.7       77.0      1.000        1.0        1.0 
    6    no  6593462.8        nan        0.0        nan      1.000        1.0        1.0 
    8    no  6506986.8      108.7        0.0      697.8      1.000        1.0        1.0 
   10    no       10.6        0.2       18.6      665.4      1.000        1.0        1.0 
   11    no       15.4        2.0      724.9      654.3      1.000        1.0        1.0 
   13    no       18.0        0.1       19.9      570.1      1.000        1.0        1.0 
   14    no        5.3       12.2     3218.3      494.4      1.000        1.0        1.0 
   15    no       33.3        0.0       18.1      465.8      1.000        1.0        1.0 
   16    no       10.4        0.0       12.2      443.2      1.000        1.0        1.0 
   18    no       16.8        0.1      302.4      434.9      1.000        1.0        1.0 
   28    no       10.6        0.2       68.8      141.4      1.000        1.0        1.0 
   29    no       11.5        0.1       58.3       77.7      1.000        1.0        1.0 
   32    no  6580229.9       40.4        0.0       36.9      1.000        1.0        1.0 
   33    no  6583906.0     5006.6        0.0        0.0      1.000        1.0        1.0 
   34    no  6506986.8      108.7        0.0      697.8      1.000        1.0        1.0 
