 # ID       Xpix           Wavelength          Intens       Line 
    9     1745.4        5351.83650000             1.0        ThI 
   11     1853.6        5355.63650000             1.0        ThI 
   28      517.0        5306.98640000             1.0        ThI 
   29      529.7        5307.46550000             1.0       ThII 
   30      552.0        5308.31050000             1.0        ThI 
   31      586.1        5309.60930000             1.0        ThI 
   32      603.7        5310.26650000             1.0       ThII 
   33      619.7        5310.86620000             1.0       ThII 
   34      649.7        5312.00180000             1.0        ThI 
   35      663.8        5312.52880000             1.0        ThI 
   36      673.8        5312.90450000             1.0        ThI 
   37      735.6        5315.22780000             1.0        ThI 
   38      796.6        5317.49440000             1.0        ThI 
   39      813.2        5318.11040000             1.0        ThI 
   40      821.6        5318.42680000             1.0       ThII 
   41      866.8        5320.09850000             1.0         Th 
   42      884.8        5320.76990000             1.0       ThII 
   43      942.4        5322.89880000             1.0        ThI 
   44      955.9        5323.40020000             1.0        ThI 
   45     1003.3        5325.14380000             1.0       ThII 
   46     1011.1        5325.43170000             1.0        ThI 
   47     1034.1        5326.27740000             1.0        ThI 
   48     1053.1        5326.97560000             1.0        ThI 
   51     1138.0        5330.08040000             1.0        ThI 
   52     1184.0        5331.74770000             1.0        ThI 
   53     1229.1        5333.38460000             1.0        ThI 
   54     1329.5        5337.01540000             1.0         Th 
   55     1374.4        5338.64050000             1.0        ThI 
