   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5659127.2       38.1        0.0       17.6      1.000        1.0        1.0 
    1    no  5660659.4       11.1        0.0        0.0      1.000        1.0        1.0 
    2    no  5663042.0       47.3        0.0       27.5      1.000        1.0        1.0 
    3    no  5664621.0       45.6        0.0       45.9      1.000        1.0        1.0 
    4    no  5665179.9      353.8        0.0       52.4      1.000        1.0        1.0 
    5    no  5665628.3       76.3        0.0       57.6      1.000        1.0        1.0 
    7    no  5667128.1       86.2        0.0       75.2      1.000        1.0        1.0 
   10    no       10.1        0.0      143.3      168.4      1.000        1.0        1.0 
   11    no       15.5        0.2        5.8      174.6      1.000        1.0        1.0 
   13    no  5679005.0        nan        0.0        nan      1.000        1.0        1.0 
   15    no  5604515.4      207.6        0.0      590.3      1.000        1.0        1.0 
   16    no  5605295.7       16.6        0.0      582.8      1.000        1.0        1.0 
   17    no  5606386.1       64.6        0.0      572.4      1.000        1.0        1.0 
   18    no  5606733.0      683.3        0.0      569.1      1.000        1.0        1.0 
   19    no  5609573.5       25.4        0.0      541.7      1.000        1.0        1.0 
   20    no  5610680.9      151.9        0.0      530.9      1.000        1.0        1.0 
   21    no  5612067.9      168.9        0.0      517.4      1.000        1.0        1.0 
   22    no  5612617.4       20.9        0.0      512.0      1.000        1.0        1.0 
   23    no  5615319.5      793.9        0.0      485.3      1.000        1.0        1.0 
   26    no       34.6        0.2        7.2      465.8      1.000        1.0        1.0 
   30    no       23.3        0.4       12.1      420.6      1.000        1.0        1.0 
   35    no       31.8        0.3       17.6      343.4      1.000        1.0        1.0 
   46    no       10.2        0.1       12.4       88.2      1.000        1.0        1.0 
   48    no       30.8        0.0       52.4       70.0      1.000        1.0        1.0 
   50    no  5659127.2       38.1        0.0       17.6      1.000        1.0        1.0 
   51    no  5660659.4       11.1        0.0        0.0      1.000        1.0        1.0 
   52    no  5663042.0       47.3        0.0       27.5      1.000        1.0        1.0 
   53    no  5664621.0       45.6        0.0       45.9      1.000        1.0        1.0 
   54    no  5665179.9      353.8        0.0       52.4      1.000        1.0        1.0 
   55    no  5665628.3       76.3        0.0       57.6      1.000        1.0        1.0 
   56    no  5667128.1       86.2        0.0       75.2      1.000        1.0        1.0 
   59    no  5604515.4      207.6        0.0      590.3      1.000        1.0        1.0 
   60    no  5605295.7       16.6        0.0      582.8      1.000        1.0        1.0 
   61    no  5606386.1       64.6        0.0      572.4      1.000        1.0        1.0 
   62    no  5606733.0      683.3        0.0      569.1      1.000        1.0        1.0 
   63    no  5609573.5       25.4        0.0      541.7      1.000        1.0        1.0 
   64    no  5610680.9      151.9        0.0      530.9      1.000        1.0        1.0 
   65    no  5612067.9      168.9        0.0      517.4      1.000        1.0        1.0 
   66    no  5612617.4       20.9        0.0      512.0      1.000        1.0        1.0 
   67    no  5615319.5      793.9        0.0      485.3      1.000        1.0        1.0 
