   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    7    no  5098595.3        nan        0.0       23.3      0.278     5112.0     1422.0 
    8    no  5098657.7       16.7        0.0       24.0      3.595     1422.0     5112.0 
    9    no  5098935.1       23.9        0.0       27.2      0.728    25930.0    18870.0 
   10    no  5099031.2       34.9        0.0       28.3      1.374    18870.0    25930.0 
   11    no  5099400.9        9.0        0.0       32.6      0.223     1338.0      299.0 
   12    no  5099459.3       10.0        0.0       33.3      4.475      299.0     1338.0 
   13    no        1.3       32.2        6.4       40.9     32.725     1407.0    46044.0 
   14    no  5100580.9      194.5        0.0       46.4      9.085    46044.0   418332.0 
   15    no  5100621.4      253.8        0.0       46.8      0.110   418332.0    46044.0 
   16    no  5100729.0      186.0        0.0       48.1    139.817     2992.0   418332.0 
   17    no  5101129.4       43.9        0.0       52.8      0.118    88276.0    10383.0 
   18    no       86.2       73.7       54.2       55.3      0.199    10383.0     2071.0 
   19    no       86.2        1.5        0.0       57.0      5.014     2071.0    10383.0 
   20    no  5102401.5        4.5        0.0       67.7      0.158     3160.0      498.0 
   21    no  5102513.5        2.9        0.0       69.0      1.438      498.0      716.0 
   22    no  5102603.6        3.4        0.0       70.0      0.696      716.0      498.0 
   23    no  5102733.7        6.3        0.0       71.6      0.132     5433.0      716.0 
   24    no  5103699.9        4.7        0.0       82.9      7.227      396.0     2862.0 
   25    no  5103765.6        5.9        0.0       83.7      0.138     2862.0      396.0 
   26    no  5103877.5        6.2        0.0       85.0      0.426     2022.0      862.0 
   27    no  5103930.9        5.7        0.0       85.7      2.346      862.0     2022.0 
   28    no  5104058.2        3.8        0.0       87.2      1.973      437.0      862.0 
   29    no  5104288.0        4.9        0.0       89.9      0.407     1075.0      437.0 
   30    no  5104561.7       13.3        0.0       93.1      0.636     5883.0     3743.0 
   31    no  5104606.6       13.7        0.0       93.7      1.572     3743.0     5883.0 
   32    no  5105131.3        3.1        0.0       99.9      4.352      860.0     3743.0 
   33    no  5105947.9        5.4        0.0      109.6      1.246      740.0      922.0 
   34    no  5106022.8        4.6        0.0      110.4      0.803      922.0      740.0 
   36    no  5107638.3        3.9        0.0      129.7      0.892     2276.0     2031.0 
   37    no  5107788.7        3.7        0.0      131.5      0.681     2031.0     1384.0 
   38    no  5107848.0        3.6        0.0      132.2      1.467     1384.0     2031.0 
   39    no  5107963.6        2.9        0.0      133.6      1.646      841.0     1384.0 
   40    no  5108521.8        9.8        0.0      140.3      2.780      533.0     1482.0 
   41    no  5108597.5       10.2        0.0      141.2      0.360     1482.0      533.0 
   42    no  5108894.7        9.7        0.0      144.7      2.600      730.0     1898.0 
   43    no  5109006.5       11.2        0.0      146.1      0.385     1898.0      730.0 
   45    no  5109822.3       17.8        0.0      155.9     33.765      646.0    21812.0 
   46    no  5109927.6        9.3        0.0      157.2      0.842      767.0      646.0 
   47    no  5110046.1       12.0        0.0      158.6      0.098     8476.0      832.0 
   48    no  5110137.0       12.3        0.0      159.7      5.041      832.0     4194.0 
   49    no  5110220.4       12.4        0.0      160.7      0.198     4194.0      832.0 
   50    no       84.9        0.1        4.7      163.0      0.733    23722.0    17400.0 
   51    no       13.4        0.0       17.6      164.7      1.363    17400.0    23722.0 
   52    no       84.8        3.3        0.0      166.7      4.504     2459.0    11076.0 
   53    no  5110860.4       28.8        0.0      168.4      0.300    11076.0     3323.0 
   54    no  5110949.6       27.0        0.0      169.5      3.333     3323.0    11076.0 
   55    no       12.1       16.0       43.1      170.8      0.090    36787.0     3323.0 
   56    no  5111177.6       42.2        0.0      172.3    105.552     1425.0   150412.0 
   58    no       14.6        0.5        6.8      175.2    118.715     1267.0   150412.0 
   59    no  5111569.6       12.7        0.0      177.0      0.873     5338.0     4661.0 
   60    no  5111678.5       12.5        0.0      178.3      1.145     4661.0     5338.0 
   61    no  5111811.6        9.9        0.0      179.9      1.386     1887.0     2616.0 
   62    no  5111924.3       11.9        0.0      181.3      0.721     2616.0     1887.0 
   63    no       83.7        0.4        7.4      183.0      0.742     2068.0     1535.0 
   64    no       84.6        0.6        1.3      184.7      1.347     1535.0     2068.0 
   66    no       83.5        0.6        2.8      188.0      1.059     1656.0     1753.0 
   67    no       65.1        0.6        6.8      189.7      2.378     1579.0     3755.0 
   68    no       49.8        1.0        4.3      191.3      0.421     3755.0     1579.0 
   69    no       84.5        1.0        4.4      193.1      2.215     1585.0     3511.0 
   70    no        9.4        0.9        2.2      194.9      0.451     3511.0     1585.0 
   71    no  5113203.1       11.3        0.0      196.8      6.890     1754.0    12085.0 
   72    no  5113295.0       21.7        0.0      198.0      1.484    12085.0    17935.0 
   73    no  5113380.9       29.9        0.0      199.0      0.674    17935.0    12085.0 
   74    no  5113491.8       15.1        0.0      200.4     10.452     1716.0    17935.0 
   76    no       34.5        0.7        3.0      205.6      3.893     1602.0     6236.0 
   77    no       10.7        0.2        9.8      207.4      0.257     6236.0     1602.0 
   78    no  5114232.9        7.2        0.0      209.4      1.054     1388.0     1463.0 
   79    no  5114297.3        7.6        0.0      210.2      0.949     1463.0     1388.0 
   80    no  5114387.6        6.7        0.0      211.3      1.038     1409.0     1463.0 
   82    no        2.5        0.0        4.3      225.2      0.163     3203.0      522.0 
   83    no       84.1        0.2        0.0      229.2      2.556      522.0     1334.0 
   84    no  5115997.3        6.0        0.0      231.0      3.426     1334.0     4570.0 
   85    no  5116056.2        5.1        0.0      231.8      0.292     4570.0     1334.0 
   86    no  5116296.2       10.4        0.0      234.7      0.102    15203.0     1556.0 
   87    no  5116404.0        6.1        0.0      236.1      9.771     1556.0    15203.0 
   88    no  5117292.3       52.8        0.0      247.0      0.179    29020.0     5208.0 
   89    no  5117376.2       47.4        0.0      248.0      5.572     5208.0    29020.0 
   90    no  5118479.7       23.6        0.0      261.7      0.908     1990.0     1807.0 
   91    no  5118561.8       22.3        0.0      262.7      1.101     1807.0     1990.0 
   92    no  5118673.1       21.7        0.0      264.1      0.993     1949.0     1936.0 
   93    no  5118758.1       21.1        0.0      265.2      1.007     1936.0     1949.0 
   94    no  5118874.6       20.3        0.0      266.6      0.612     2371.0     1450.0 
   95    no  5118967.2       19.5        0.0      267.8      1.635     1450.0     2371.0 
   96    no  5119072.1       19.5        0.0      269.1      0.575     2523.0     1450.0 
   97    no  5119179.7       17.1        0.0      270.4      1.671     1384.0     2313.0 
   98    no  5119282.4       17.8        0.0      271.7      0.598     2313.0     1384.0 
   99    no  5119661.3       17.3        0.0      276.4      0.216     3413.0      738.0 
  100    no  5119759.4       14.4        0.0      277.6      4.625      738.0     3413.0 
  101    no  5119867.8       18.5        0.0      279.0      0.116     6344.0      738.0 
  102    no  5120405.7       14.0        0.0      285.7      2.971      487.0     1447.0 
  103    no  5120456.1       15.0        0.0      286.3      0.337     1447.0      487.0 
  104    no  5120575.9       14.0        0.0      287.8      2.742      801.0     2196.0 
  105    no  5120663.6       16.0        0.0      288.9      0.687     2196.0     1509.0 
  106    no  5120714.0       14.1        0.0      289.5      1.455     1509.0     2196.0 
  107    no  5121270.8       21.5        0.0      296.5      5.836     2451.0    14303.0 
  108    no  5121324.4       20.1        0.0      297.2      0.171    14303.0     2451.0 
  109    no  5121480.0       17.5        0.0      299.1      0.105     7156.0      748.0 
  110    no  5121597.2       12.0        0.0      300.6      2.016      748.0     1508.0 
  111    no  5121690.7       12.5        0.0      301.7      0.496     1508.0      748.0 
  112    no  5122108.7       12.5        0.0      307.0      0.953     1505.0     1434.0 
  113    no  5122225.4       10.2        0.0      308.5      1.098     1434.0     1574.0 
  114    no  5122320.0       11.5        0.0      309.6      0.911     1574.0     1434.0 
  116    no  5122595.3       23.1        0.0      313.1     27.823     1495.0    41596.0 
  117    no  5122898.0       14.2        0.0      316.9      3.532     1473.0     5203.0 
  118    no  5122981.1       16.9        0.0      318.0      0.283     5203.0     1473.0 
  119    no  5123411.0        9.4        0.0      323.4      0.415     1215.0      504.0 
  120    no  5123484.6        9.2        0.0      324.3      2.411      504.0     1215.0 
  122    no        0.5        0.3        5.0      329.0      0.912     1258.0     1147.0 
  123    no       82.9        0.4        0.7      331.8      4.533     1147.0     5199.0 
  124    no  5124246.3       10.2        0.0      333.9      0.191     5199.0      993.0 
  125    no  5124312.2       10.8        0.0      334.8      5.236      993.0     5199.0 
  127    no  5125002.5        9.4        0.0      343.5      0.568     1767.0     1003.0 
  128    no  5125061.2        8.5        0.0      344.2      1.762     1003.0     1767.0 
  129    no  5125298.6        8.4        0.0      347.3      0.986     2056.0     2028.0 
  130    no  5125351.7        7.4        0.0      347.9      1.014     2028.0     2056.0 
  134    no       82.4        0.1        5.4      379.1     13.198    10168.0   134194.0 
  136    no  5128569.6       59.8        0.0      389.0     33.548     4000.0   134194.0 
  137    no  5128745.1        5.9        0.0      391.2      0.934     4283.0     4000.0 
  138    no  5129093.7        8.8        0.0      395.7      1.031     4619.0     4762.0 
  139    no  5129202.6        8.1        0.0      397.1      0.970     4762.0     4619.0 
  140    no  5129452.0        6.4        0.0      400.3      4.945     1228.0     6073.0 
  141    no  5129552.6        6.2        0.0      401.6      0.202     6073.0     1228.0 
  142    no  5129658.4        6.3        0.0      403.0      2.772     2191.0     6073.0 
  143    no       82.1        0.5       10.1      405.4      0.805     2721.0     2191.0 
  145    no       37.5        0.2        3.2      413.7     11.758     1228.0    14439.0 
  146    no  5131073.1       20.4        0.0      421.2      0.167    12001.0     2005.0 
  147    no  5131146.1       12.8        0.0      422.2      5.986     2005.0    12001.0 
  148    no  5131707.2        4.7        0.0      429.5      0.194     2098.0      408.0 
  149    no  5131805.3        3.0        0.0      430.7      5.142      408.0     2098.0 
  150    no  5131907.0        6.3        0.0      432.0     12.855      635.0     8163.0 
  151    no  5131992.3        9.1        0.0      433.2      0.207     8163.0     1692.0 
  152    no  5132043.0        9.2        0.0      433.8      4.824     1692.0     8163.0 
  153    no  5132148.5        7.2        0.0      435.2      1.162     1622.0     1885.0 
  154    no  5132241.0       13.3        0.0      436.4      0.860     1885.0     1622.0 
  155    no  5132641.8        5.8        0.0      441.6      6.468     1057.0     6837.0 
  156    no  5132741.5        7.5        0.0      442.9      0.155     6837.0     1057.0 
  157    no  5132851.9        4.0        0.0      444.3      2.681     2550.0     6837.0 
  158    no       81.6        0.7        0.0      446.0     39.937      473.0    18890.0 
  159    no  5133106.0       13.5        0.0      447.6      0.332    18890.0     6264.0 
  160    no  5133177.7       12.5        0.0      448.6      3.016     6264.0    18890.0 
