 # ID       Xpix           Wavelength          Intens       Line 
    8     1694.5        5021.25310000             1.0        ThI 
   10     1768.5        5023.70840000             1.0        ThI 
   11     1867.3        5026.95490000             1.0        ThI 
   12     1918.6        5028.65560000             1.0        ThI 
   13     1929.9        5029.01190000             1.0        ThI 
   14     1948.5        5029.62950000             1.0       ThII 
   15     1956.5        5029.89160000             1.0        ThI 
   24      400.5        4976.59380000             1.0       ThII 
   25      422.6        4977.39060000             1.0        ThI 
   27      522.1        4980.95130000             1.0       ThII 
   29      594.8        4983.53240000             1.0         Th 
   30      646.6        4985.37250000             1.0        ThI 
   31      663.0        4985.94860000             1.0        ThI 
   32      697.0        4987.14700000             1.0       ThII 
   33      708.6        4987.55820000             1.0         Th 
   34      758.4        4989.30860000             1.0        ThI 
   36      838.8        4992.12570000             1.0        ThI 
   37      853.2        4992.63720000             1.0        ThI 
   38      885.4        4993.74880000             1.0        ThI 
   39      895.5        4994.10580000             1.0        ThI 
   41     1064.1        4999.93980000             1.0       ThII 
   42     1072.9        5000.24630000             1.0        ThI 
   43     1126.7        5002.09720000             1.0        ThI 
   44     1170.6        5003.59810000             1.0        ThI 
   45     1186.0        5004.12790000             1.0        ThI 
   46     1305.4        5008.18970000             1.0       ThII 
   49     1371.1        5010.41740000             1.0        ThI 
   50     1402.4        5011.47740000             1.0        ThI 
