   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5291816.3       49.4        0.0       31.6      1.000        1.0        1.0 
    1    no  5294397.1       85.7        0.0        0.0      1.000        1.0        1.0 
    2    no  5295088.6       13.6        0.0        8.5      1.000        1.0        1.0 
    3    no  5296278.7      109.2        0.0       23.2      1.000        1.0        1.0 
    4    no  5297407.5        8.4        0.0       37.2      1.000        1.0        1.0 
    5    no  5297743.1      132.8        0.0       41.4      1.000        1.0        1.0 
    6    no  5298282.4      164.8        0.0       48.1      1.000        1.0        1.0 
    7    no  5298560.1       17.2        0.0       51.6      1.000        1.0        1.0 
    8    no  5300523.4       73.8        0.0       76.1      1.000        1.0        1.0 
    9    no  5301404.3       18.8        0.0       87.2      1.000        1.0        1.0 
   10    no  5303483.3       26.0        0.0      113.5      1.000        1.0        1.0 
   13    no       13.1        0.1       16.4      175.1      1.000        1.0        1.0 
   14    no       20.8        0.1       31.8      191.9      1.000        1.0        1.0 
   21    no  5241854.4       13.2        0.0      592.0      1.000        1.0        1.0 
   22    no  5242089.2       10.1        0.0      589.6      1.000        1.0        1.0 
   23    no  5245378.1       17.9        0.0      555.6      1.000        1.0        1.0 
   24    no  5247196.8       34.4        0.0      536.6      1.000        1.0        1.0 
   25    no  5247654.7      284.0        0.0      531.9      1.000        1.0        1.0 
   26    no  5250872.7       31.2        0.0      498.0      1.000        1.0        1.0 
   28    no       10.1        0.9       52.5      461.8      1.000        1.0        1.0 
   29    no       13.9        0.1       20.0      444.0      1.000        1.0        1.0 
   36    no       16.9        0.0       66.4      290.6      1.000        1.0        1.0 
   49    no       11.0        0.0       19.1      129.4      1.000        1.0        1.0 
   52    no  5291816.3       49.4        0.0       31.6      1.000        1.0        1.0 
   53    no  5294397.1       85.7        0.0        0.0      1.000        1.0        1.0 
   54    no  5295088.6       13.6        0.0        8.5      1.000        1.0        1.0 
   55    no  5296278.7      109.2        0.0       23.2      1.000        1.0        1.0 
   56    no  5297407.5        8.4        0.0       37.2      1.000        1.0        1.0 
   57    no  5297743.1      132.8        0.0       41.4      1.000        1.0        1.0 
   58    no  5298282.4      164.8        0.0       48.1      1.000        1.0        1.0 
   59    no  5298560.1       17.2        0.0       51.6      1.000        1.0        1.0 
   60    no  5300523.4       73.8        0.0       76.1      1.000        1.0        1.0 
   61    no  5301404.3       18.8        0.0       87.2      1.000        1.0        1.0 
   62    no  5303483.3       26.0        0.0      113.5      1.000        1.0        1.0 
   66    no  5241854.4       13.2        0.0      592.0      1.000        1.0        1.0 
   67    no  5242089.2       10.1        0.0      589.6      1.000        1.0        1.0 
   68    no  5245378.1       17.9        0.0      555.6      1.000        1.0        1.0 
   69    no  5247196.8       34.4        0.0      536.6      1.000        1.0        1.0 
   70    no  5247654.7      284.0        0.0      531.9      1.000        1.0        1.0 
   71    no  5250872.7       31.2        0.0      498.0      1.000        1.0        1.0 
