   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6658677.4      247.8        0.0       19.9      1.000        1.0        1.0 
    1    no  6660676.1      137.6        0.0        0.0      1.000        1.0        1.0 
    2    no  6662268.6     1654.4        0.0       15.9      1.000        1.0        1.0 
    3    no       21.5        0.7       69.6       30.2      1.000        1.0        1.0 
    4    no       23.7        0.2      304.2       33.8      1.000        1.0        1.0 
    5    no       27.9        0.7      890.3       57.0      1.000        1.0        1.0 
    6    no       40.5        0.2       98.9       81.8      1.000        1.0        1.0 
    8    no  6583906.0     3651.7        0.0      690.0      1.000        1.0        1.0 
   11    no       15.6        6.4     7838.0      652.8      1.000        1.0        1.0 
   12    no       13.4        1.9     8686.5      628.9      1.000        1.0        1.0 
   20    no       11.3        0.3      280.2      443.6      1.000        1.0        1.0 
   37    no       15.0        0.0       80.9       37.1      1.000        1.0        1.0 
   38    no  6658677.4      247.8        0.0       19.9      1.000        1.0        1.0 
   39    no  6660676.1      137.6        0.0        0.0      1.000        1.0        1.0 
   40    no  6662268.6     1654.4        0.0       15.9      1.000        1.0        1.0 
   42    no  6583906.0     3651.7        0.0      690.0      1.000        1.0        1.0 
