   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no  5339895.5        5.8        0.0       18.6      0.183     8140.0     1491.0 
    6    no  5339956.7        7.7        0.0       19.3      5.459     1491.0     8140.0 
    7    no       37.5        0.7       48.8       25.3      0.167    27421.0     4582.0 
    8    no       90.4        4.5        0.0       31.1      5.985     4582.0    27421.0 
    9    no  5342548.2        4.5        0.0       48.1      0.660     1436.0      948.0 
   10    no  5342665.0        4.5        0.0       49.4      1.515      948.0     1436.0 
   11    no  5342789.7        4.0        0.0       50.8      0.875     1084.0      948.0 
   12    no       90.0        0.8       22.8       57.1    385.343     2911.0  1121733.0 
   13    no       12.5        2.3     3293.7       59.7      0.003  1121733.0     2911.0 
   14    no       15.8        0.0       33.2       70.2      1.405    10348.0    14534.0 
   15    no       15.4        0.1       78.7       79.1      0.068    14534.0      989.0 
   16    no       89.7        0.3       11.3       81.4     14.696      989.0    14534.0 
   17    no       36.6        0.0        8.4       85.0      0.077    12798.0      989.0 
   18    no       13.2        0.0       73.4       91.2      0.116    15683.0     1812.0 
   19    no        9.8        0.1        2.5       95.6      8.655     1812.0    15683.0 
   21    no  5348531.0        7.8        0.0      115.6      4.291      844.0     3622.0 
   22    no  5348601.4        8.8        0.0      116.4      0.233     3622.0      844.0 
   23    no  5348963.5       23.3        0.0      120.5     17.809     1792.0    31913.0 
   25    no       33.2        0.0       12.2      126.2      0.201    19336.0     3890.0 
   27    no       21.9        0.0        8.1      134.7      1.276     3049.0     3890.0 
   29    no       88.8        0.7       17.9      150.2      0.086    16886.0     1459.0 
   30    no  5351679.8        7.2        0.0      151.7     11.574     1459.0    16886.0 
   33    no  5352990.4       20.3        0.0      166.8      0.437    14593.0     6383.0 
   34    no  5353073.0       19.8        0.0      167.8      2.286     6383.0    14593.0 
   35    no  5353161.7       13.1        0.0      168.8      3.432     1860.0     6383.0 
   36    no  5353473.5        7.7        0.0      172.4      1.037     1794.0     1860.0 
   38    no  5354776.5        9.8        0.0      187.5      0.879     2134.0     1876.0 
   39    no  5354833.3        7.7        0.0      188.2      1.138     1876.0     2134.0 
   41    no  5356135.9        6.1        0.0      203.4      0.332     2153.0      714.0 
   42    no  5356212.0        6.1        0.0      204.3      3.015      714.0     2153.0 
   43    no  5358266.5       38.1        0.0      228.4      2.695    20973.0    56516.0 
   44    no  5358379.9       68.6        0.0      229.7      0.371    56516.0    20973.0 
   48    no       87.7        0.2        0.0      242.1      0.923     1091.0     1007.0 
   51    no       29.4        0.0        5.0      257.0     66.865     1115.0    74555.0 
   54    no  5361783.3        5.3        0.0      270.0      7.801      372.0     2902.0 
   55    no        0.1        0.0        3.7      271.6      0.128     2902.0      372.0 
   56    no  5362068.6        5.5        0.0      273.4      0.970      824.0      799.0 
   57    no  5362150.0        8.8        0.0      274.3      1.031      799.0      824.0 
   60    no       31.3        0.0        2.3      285.6      1.146     2241.0     2568.0 
   61    no  5363530.3        7.7        0.0      290.8      1.720     2568.0     4416.0 
   62    no  5363612.8        8.7        0.0      291.8      0.582     4416.0     2568.0 
   63    no  5364362.2        4.8        0.0      300.8      2.729      601.0     1640.0 
   64    no  5364444.4        5.2        0.0      301.8      0.366     1640.0      601.0 
   65    no  5364623.4        5.7        0.0      303.9      0.837     4029.0     3371.0 
   66    no  5364686.9        6.0        0.0      304.7      1.195     3371.0     4029.0 
   67    no       86.9        0.0        0.0      306.7      3.813      884.0     3371.0 
   68    no  5365473.2       10.6        0.0      314.2      0.458    10676.0     4888.0 
   69    no  5365529.6        9.6        0.0      314.8      2.184     4888.0    10676.0 
   70    no  5365657.5        4.7        0.0      316.4      4.811     1016.0     4888.0 
   71    no       15.6        0.0        7.6      329.1      0.244     4158.0     1016.0 
   73    no       86.3        0.0        3.0      352.6      0.958     1234.0     1182.0 
   74    no  5368827.6        5.1        0.0      354.8      0.703     1182.0      831.0 
   75    no  5368901.1        4.7        0.0      355.7      1.422      831.0     1182.0 
   76    no  5369170.0       19.8        0.0      358.9     55.302     2355.0   130236.0 
   77    no       70.3       14.0      203.1      360.3      0.018   130236.0     2355.0 
   79    no  5369889.8        5.0        0.0      367.7      1.000     2018.0     2018.0 
   80    no  5369968.1        5.0        0.0      368.7      1.201     2018.0     2424.0 
   81    no  5370015.6        4.6        0.0      369.3      0.833     2424.0     2018.0 
   83    no  5371123.6        7.1        0.0      382.8      0.166     6244.0     1034.0 
   84    no  5371232.8        5.0        0.0      384.2      6.039     1034.0     6244.0 
   85    no        9.4        0.0        4.3      387.3      0.089    11597.0     1034.0 
   87    no  5372456.7        7.2        0.0      399.2      0.145     3533.0      513.0 
   88    no  5372522.7        6.1        0.0      400.0      6.887      513.0     3533.0 
   90    no  5373395.2       10.8        0.0      410.8     16.262     3990.0    64886.0 
   92    no  5374515.2        3.9        0.0      424.6      4.254      819.0     3484.0 
   93    no  5374635.9        5.7        0.0      426.2      0.235     3484.0      819.0 
   95    no       85.4      335.1      293.1      430.7      0.059     9754.0      577.0 
   96    no  5375074.6        7.4        0.0      431.6     16.905      577.0     9754.0 
   97    no  5375254.7       30.1        0.0      433.8     50.291     1756.0    88311.0 
   99    no       85.4        9.2        0.0      436.8     29.174     3027.0    88311.0 
  102    no       36.8        0.2        0.1      460.0      3.979      859.0     3418.0 
  103    no  5377971.5        8.5        0.0      467.7      2.624     3418.0     8969.0 
  104    no  5378077.1       13.8        0.0      469.1      0.891     8969.0     7989.0 
  105    no  5378168.9       11.4        0.0      470.2      1.123     7989.0     8969.0 
  108    no  5379183.5      150.0        0.0      483.0    107.711     4101.0   441723.0 
  109    no  5379281.3       13.4        0.0      484.2      0.841     1873.0     1576.0 
  110    no  5379334.5       11.2        0.0      484.8      1.188     1576.0     1873.0 
  111    no       84.7        0.0        9.1      491.8      0.817     1929.0     1576.0 
  112    no  5381299.4       10.3        0.0      509.7      4.011     3756.0    15067.0 
  113    no  5381370.4       13.2        0.0      510.6      0.249    15067.0     3756.0 
  115    no  5382176.2        7.6        0.0      520.8      0.391     5784.0     2259.0 
  116    no  5382234.2        7.0        0.0      521.5      2.560     2259.0     5784.0 
  117    no  5382336.6        4.9        0.0      522.8      1.516     1490.0     2259.0 
  118    no  5382533.9        4.1        0.0      525.3      0.592     1838.0     1088.0 
  119    no  5382635.4        4.1        0.0      526.6      1.689     1088.0     1838.0 
  121    no  5383051.3       25.0        0.0      531.9     15.914     3795.0    60394.0 
  122    no       84.2        0.1        0.0      535.9      2.921     1299.0     3795.0 
  124    no  5384301.7       25.9        0.0      547.9      1.418    17654.0    25026.0 
  125    no  5384375.6       31.7        0.0      548.8      0.705    25026.0    17654.0 
  126    no  5385013.4        5.2        0.0      557.0      2.295      901.0     2068.0 
  127    no  5385072.6        5.7        0.0      557.7      0.436     2068.0      901.0 
  128    no  5385164.2        5.2        0.0      558.9      2.925      707.0     2068.0 
  129    no       84.0        0.0        0.0      561.5      2.310      306.0      707.0 
  131    no       83.8        0.3       68.4      579.8     43.417    13832.0   600540.0 
  132    no       83.8       12.6       19.2      582.1      3.500     2140.0     7491.0 
  136    no       83.4        0.2        2.3      618.4     10.572      680.0     7189.0 
  137    no       78.2       20.4        4.0      631.2      1.494     7189.0    10738.0 
  139    no       21.3        0.0        6.8      652.1     52.127     1397.0    72822.0 
  141    no       83.0      274.3      171.9      657.5      1.329      846.0     1124.0 
  142    no       70.6        1.8        0.5      659.1      0.753     1124.0      846.0 
  143    no  5393111.5       11.7        0.0      662.0      3.084     2811.0     8670.0 
  144    no  5393176.2       13.0        0.0      662.9      0.324     8670.0     2811.0 
  145    no  5393258.7        7.0        0.0      663.9      9.155      947.0     8670.0 
  147    no  5393872.7       46.2        0.0      672.0      4.803    24572.0   118029.0 
  148    no  5393973.4       84.2        0.0      673.3      0.208   118029.0    24572.0 
  150    no       24.4        0.2        5.8      690.1    289.189     2106.0   609032.0 
  152    no  5396421.6        6.0        0.0      705.7      0.583     1342.0      782.0 
  153    no  5396538.6        4.6        0.0      707.2      1.716      782.0     1342.0 
  154    no       82.4        0.1        2.6      712.1      9.752      750.0     7314.0 
  155    no  5397130.6        3.8        0.0      715.1      0.103     7314.0      750.0 
  158    no  5398510.8        5.4        0.0      733.5    102.762     2028.0   208402.0 
  161    no       82.1       33.1       82.1      740.7     22.172     8857.0   196379.0 
  165    no       17.8        0.1        6.4      760.1      2.221      538.0     1195.0 
  166    no       81.9        0.1        9.0      762.0      1.921     1195.0     2295.0 
  167    no  5400774.4        4.2        0.0      763.8      0.152     2295.0      349.0 
  168    no  5400865.1        2.9        0.0      765.0      6.576      349.0     2295.0 
  169    no       18.8        0.0        4.5      766.9      0.428      816.0      349.0 
  170    no  5401536.6        5.9        0.0      774.0      0.547     3548.0     1942.0 
  171    no  5401587.6        5.5        0.0      774.7      1.827     1942.0     3548.0 
  173    no       81.7        0.5        0.0      778.7      3.127      275.0      860.0 
  176    no  5404704.0        2.8        0.0      816.8      2.336     1326.0     3097.0 
  177    no       34.9        0.2       10.9      823.7      0.404     3097.0     1252.0 
  178    no  5405659.6        2.7        0.0      829.8      6.883     1252.0     8618.0 
  179    no  5405777.7        3.3        0.0      831.4      0.145     8618.0     1252.0 
  180    no       81.2        0.5       13.0      839.0     11.657     1162.0    13546.0 
