 # ID       Xpix           Wavelength          Intens       Line 
   54      690.2        4059.25280526        102806.0        ThI 
   91     1141.5        4072.38476385        245550.0       ArII 
   96     1188.8        4073.71077279          2038.0       ThII 
   97     1193.9        4073.85627271         26031.0        ThI 
  102     1221.9        4074.64186709          3010.0       ThII 
  104     1252.7        4075.50294771        118507.0        ThI 
  107     1267.2        4075.90710792         10086.0        ThI 
  108     1293.0        4076.62868905        114277.0       ArII 
  109     1304.3        4076.94328770         72142.0       ArII 
  118     1373.7        4078.87499506         10850.0       NoID 
  154     1747.6        4089.13756435         72039.0        ThI 
