   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no        9.2     3899.1    15222.1       21.1      3.813     1144.0     4362.0 
    6    no       32.2      631.2     6290.7       23.1      0.262     4362.0     1144.0 
    7    no  4527120.5       42.9        0.0       25.7      4.702      295.0     1387.0 
    8    no  4527176.9       39.6        0.0       26.4      0.213     1387.0      295.0 
    9    no       75.1      451.7      974.5       29.8      2.031      683.0     1387.0 
   10    no       73.1       19.7        9.8       37.2      0.097    13045.0     1263.0 
   12    no       56.6       24.3       39.9       42.2      0.730     1731.0     1263.0 
   13    no  4528974.4        6.2        0.0       49.4      0.182     2018.0      367.0 
   14    no  4529067.3        5.7        0.0       50.6      5.499      367.0     2018.0 
   15    no       78.4      402.7      186.2       61.7     19.959     4231.0    84447.0 
   16    no       14.9        2.2      990.8       66.8      2.501    84447.0   211160.0 
   17    no       78.2        2.2       12.9       69.8      0.400   211160.0    84447.0 
   18    no       78.0        5.7       18.4       80.6      5.823     1055.0     6143.0 
   19    no       78.0        2.5       14.8       85.0      0.172     6143.0     1055.0 
   20    no       77.4        9.9       95.2       92.1      0.131    15534.0     2030.0 
   21    no  4532427.2        2.7        0.0       94.3      7.652     2030.0    15534.0 
   22    no       77.7        4.5        0.0       96.9      2.271      894.0     2030.0 
   23    no  4533238.7        5.4        0.0      105.0      5.311     6364.0    33797.0 
   24    no  4533304.0        2.1        0.0      105.8      0.188    33797.0     6364.0 
   25    no       11.7        0.0      246.9      114.3     22.030     1051.0    23154.0 
   26    no       77.4       99.4      189.5      116.6      0.045    23154.0     1051.0 
   27    no       77.3        3.4        0.0      120.4      4.293     5393.0    23154.0 
   28    no  4535254.3       22.1        0.0      131.7      0.195   215744.0    42014.0 
   29    no  4535490.9        9.7        0.0      134.9      0.327    42014.0    13735.0 
   30    no  4535547.5        2.5        0.0      135.6      3.059    13735.0    42014.0 
   31    no  4535703.8        2.6        0.0      137.7      3.464      666.0     2307.0 
   32    no  4535757.3        5.8        0.0      138.4      0.289     2307.0      666.0 
   33    no  4535861.8       13.0        0.0      139.8      5.196      444.0     2307.0 
   34    no       77.0       21.5       37.7      141.4      0.020    22590.0      444.0 
   35    no  4536146.7        2.2        0.0      143.7      5.285      403.0     2130.0 
   36    no  4536256.8        1.8        0.0      145.1      0.216     2130.0      461.0 
   37    no  4536326.2        2.0        0.0      146.1      4.620      461.0     2130.0 
   38    no  4536423.9        2.4        0.0      147.4      0.509      905.0      461.0 
   39    no       76.8        0.9        4.0      149.0      1.298      697.0      905.0 
   40    no  4536748.8        2.8        0.0      151.7      1.154     3503.0     4042.0 
   41    no  4536859.6        3.8        0.0      153.2      0.867     4042.0     3503.0 
   42    no  4537071.5       21.3        0.0      156.1      4.406     8334.0    36720.0 
   43    no  4537144.8        4.9        0.0      157.1      0.227    36720.0     8334.0 
   44    no       76.6       20.9      182.0      163.8      1.092    33617.0    36720.0 
   45    no       38.1        1.0       19.1      176.5      2.156      755.0     1628.0 
   46    no       76.4        6.7       13.8      180.0      0.464     1628.0      755.0 
   47    no  4539230.4        2.0        0.0      185.3      0.109     2034.0      221.0 
   48    no  4539290.2        1.9        0.0      186.1      9.204      221.0     2034.0 
   49    no       76.2        4.0        5.8      192.1      0.098     2244.0      221.0 
   50    no  4540255.8        8.3        0.0      199.3      1.294     4653.0     6022.0 
   51    no  4540313.1        7.5        0.0      200.1      0.773     6022.0     4653.0 
   52    no  4540407.1        5.0        0.0      201.4      1.097     5491.0     6022.0 
   53    no       71.9        0.1       16.8      203.6      1.450     3788.0     5491.0 
   54    no       75.9        0.6     1053.9      209.5      0.010   270322.0     2644.0 
   55    no  4541204.3        3.7        0.0      212.4      0.976     2644.0     2580.0 
   56    no       75.9        1.0        6.1      214.3      1.025     2580.0     2644.0 
   58    no  4541987.5        3.5        0.0      223.2      3.757      904.0     3396.0 
   59    no  4542051.1        3.2        0.0      224.0      0.266     3396.0      904.0 
   60    no       75.7        0.3        8.5      227.0      1.261      548.0      691.0 
   61    no  4542428.1        1.2        0.0      229.2      0.793      691.0      548.0 
   62    no  4542626.0        1.8        0.0      232.0      1.242      654.0      812.0 
   63    no  4542735.5        2.1        0.0      233.5      0.734      812.0      596.0 
   64    no  4542794.2        1.5        0.0      234.3      1.362      596.0      812.0 
   65    no  4543210.0        4.1        0.0      240.1      0.897     2091.0     1875.0 
   66    no  4543277.6        5.2        0.0      241.0      1.115     1875.0     2091.0 
   67    no  4543387.3        7.4        0.0      242.6      4.975     2204.0    10965.0 
   68    no  4543415.4        5.3        0.0      242.9      0.201    10965.0     2204.0 
   69    no       75.4       24.0       86.7      246.1      8.675     1264.0    10965.0 
   70    no       46.5        0.0      178.1      258.3      0.047    26945.0     1264.0 
   71    no       31.2        0.6       34.0      284.7     13.577     1227.0    16659.0 
   72    no       29.3        0.0       72.3      288.7      0.328    16659.0     5469.0 
   73    no       35.3        0.4       10.5      290.9      3.046     5469.0    16659.0 
   74    no  4547067.3        9.2        0.0      294.2      1.136     8322.0     9454.0 
   75    no  4547126.6       16.3        0.0      295.0      0.880     9454.0     8322.0 
   76    no       27.9        0.1      192.7      296.8      0.159    59455.0     9454.0 
   77    no       26.2        0.2      424.5      304.0      1.180    50366.0    59455.0 
