 # ID       Xpix           Wavelength          Intens       Line 
   73      878.9        4035.93418463          2639.0          ? 
   96     1176.2        4044.41798595        625223.0        ArI 
   97     1194.3        4044.92672489          9243.0        ThI 
  101     1231.8        4045.96538023         51412.0        ArI 
  105     1315.4        4048.28755883         25877.0        ThI 
  108     1375.5        4049.94451641         62829.0        ThI 
  124     1620.7        4056.63587493          2479.0        ThI 
  125     1646.3        4057.32702111          1564.0       ThII 
  150     1971.5        4066.16910351           675.0          ? 
  151        0.0        4066.43390222          1094.0        ThI 
