 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        5834.26330000             1.0        ArI 
    1        0.0        5838.95020000             1.0       ThII 
    2        0.0        5839.85140000             1.0        ThI 
    3        0.0        5840.64040000             1.0        ThI 
    4        0.0        5842.05000000             1.0        ThI 
    5        0.0        5843.80690000             1.0        ThI 
    6        0.0        5844.79090000             1.0        ThI 
    7        0.0        5845.91880000             1.0        ThI 
   11        0.0        5779.83520000             1.0        ThI 
   12        0.0        5781.65880000             1.0        ThI 
   13        0.0        5782.31390000             1.0        ThI 
   14        0.0        5784.86250000             1.0       ThII 
   15      391.8        5789.64510000             1.0        ThI 
   23      743.6        5804.14120000             1.0        ThI 
   39     1387.8        5829.86250000             1.0         Th 
   42        0.0        5834.26330000             1.0        ArI 
   43        0.0        5838.95020000             1.0       ThII 
   44        0.0        5839.85140000             1.0        ThI 
   45        0.0        5840.64040000             1.0        ThI 
   46        0.0        5842.05000000             1.0        ThI 
   47        0.0        5843.80690000             1.0        ThI 
   48        0.0        5844.79090000             1.0        ThI 
   49        0.0        5845.91880000             1.0        ThI 
   53        0.0        5779.83520000             1.0        ThI 
   54        0.0        5781.65880000             1.0        ThI 
   55        0.0        5782.31390000             1.0        ThI 
   56        0.0        5784.86250000             1.0       ThII 
