 # ID       Xpix           Wavelength          Intens       Line 
   11      125.6        5838.06391476           814.0          ? 
   36      283.2        5844.79104941         10553.0        ThI 
   42      317.4        5846.23703120          5760.0          ? 
   56      470.3        5852.68086462        394719.0        ThI 
   57      489.3        5853.47443410        433013.0        ThI 
   59      504.8        5854.12034913        338097.0        ThI 
   75      634.6        5859.52560859         16450.0       ThII 
   76      638.3        5859.66895920         24829.0       ThII 
   77      653.7        5860.31073033        579868.0        ArI 
   78      665.4        5860.78780857          1039.0          ? 
   79      674.9        5861.18961196         13398.0          ? 
   84      702.2        5862.31937640           804.0          ? 
   85      722.0        5863.13161187          1279.0          ? 
   87      736.3        5863.71903955        334388.0        ThI 
   89      752.8        5864.39040975           877.0          ? 
   93      811.6        5866.81211118         47873.0        ThI 
   96      849.9        5868.37429879         53204.0        ThI 
   97      886.2        5869.85110627        110238.0        ThI 
  103      918.8        5871.18232773        111231.0        ThI 
  105      953.7        5872.60231942         19962.0       ThII 
  109      989.0        5874.03780195         22725.0        ThI 
  110      996.9        5874.35054519         21054.0       ThII 
  111     1005.7        5874.71114961          8225.0          ? 
  123     1093.9        5878.27634072          5244.0       ThII 
  126     1115.0        5879.12572222         21657.0        ThI 
  129     1184.6        5881.90747915          6663.0          ? 
  133     1202.4        5882.62434914        499116.0        ArI 
  139     1279.5        5885.70101705        610445.0        ThI 
  143     1300.4        5886.53114870        108371.0        ThI 
  147     1321.5        5887.37497867          1892.0          ? 
  148     1325.6        5887.53099688          1406.0          ? 
  153     1424.6        5891.45070995        533426.0        ThI 
  157     1464.9        5893.02918714           703.0          ? 
  158     1469.0        5893.19298826          8909.0          ? 
  160     1507.2        5894.70002357         32993.0        ThI 
  161     1522.0        5895.28132386         81140.0        ThI 
  163     1538.3        5895.92394772         26338.0     Contam 
  164     1549.6        5896.36309409         29194.0       ThII 
  167     1560.3        5896.78768335         16548.0        ThI 
  169     1617.8        5899.04145563           649.0          ? 
  173     1638.7        5899.84397365        190291.0        ThI 
  182     1709.5        5902.60149397         45384.0        ThI 
  189     1775.8        5905.17528349         25663.0        ThI 
  190     1786.1        5905.57068357        431427.0        ThI 
