 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        5143.91650000             1.0        ThI 
    1        0.0        5145.30830000             1.0       ArII 
    2        0.0        5146.05570000             1.0        ThI 
    3        0.0        5147.13460000             1.0        ThI 
    4        0.0        5148.21150000             1.0       ThII 
    5        0.0        5149.20690000             1.0        ThI 
    7        0.0        5150.70000000             1.0        ThI 
    8        0.0        5151.61200000             1.0        ThI 
    9        0.0        5153.51730000             1.0       ThII 
   10        0.0        5154.24300000             1.0        ThI 
   11        0.0        5154.89850000             1.0       ThII 
   12     1771.6        5157.42570000             1.0        ThI 
   13        0.0        5158.60410000             1.0        ThI 
   14        0.0        5159.62020000             1.0        ThI 
   15        0.0        5161.53960000             1.0        ThI 
   16        0.0        5162.28460000             1.0        ArI 
   18     1977.8        5164.40140000             1.0        ThI 
   21        0.0        5098.04320000             1.0       ThII 
   22        0.0        5100.62110000             1.0        ThI 
   23        0.0        5101.12990000             1.0        ThI 
   24        0.0        5106.66890000             1.0        ThI 
   25        0.0        5109.73310000             1.0        ThI 
   26        0.0        5110.55280000             1.0        ThI 
   27      459.1        5111.06110000             1.0        ThI 
   28        0.0        5111.27810000             1.0        ThI 
   29        0.0        5115.04480000             1.0        ThI 
   33      856.1        5125.48950000             1.0        ThI 
   34      869.0        5125.95020000             1.0        ThI 
   39     1070.2        5133.10510000             1.0         Th 
   43     1287.4        5140.77360000             1.0        ThI 
   46        0.0        5143.91650000             1.0        ThI 
   47     1410.4        5145.03830000             1.0       ThII 
   48        0.0        5145.30830000             1.0       ArII 
   49        0.0        5146.05570000             1.0        ThI 
   50        0.0        5147.13460000             1.0        ThI 
   51        0.0        5148.21150000             1.0       ThII 
   52        0.0        5149.20690000             1.0        ThI 
   53        0.0        5150.70000000             1.0        ThI 
   54        0.0        5151.61200000             1.0        ThI 
   55        0.0        5153.51730000             1.0       ThII 
   56        0.0        5154.24300000             1.0        ThI 
   57        0.0        5154.89850000             1.0       ThII 
   58        0.0        5158.60410000             1.0        ThI 
   59        0.0        5159.62020000             1.0        ThI 
   60        0.0        5161.53960000             1.0        ThI 
   61        0.0        5162.28460000             1.0        ArI 
   64       68.7        5096.48480000             1.0        ThI 
   65        0.0        5098.04320000             1.0       ThII 
   66        0.0        5100.62110000             1.0        ThI 
   67        0.0        5101.12990000             1.0        ThI 
   69        0.0        5106.66890000             1.0        ThI 
   70        0.0        5109.73310000             1.0        ThI 
   71        0.0        5110.55280000             1.0        ThI 
   72        0.0        5111.27810000             1.0        ThI 
   73        0.0        5115.04480000             1.0        ThI 
