   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4131002.1      595.5        0.0       11.0      1.000        1.0        1.0 
    1    no  4131723.5     5916.8        0.0        0.0      1.000        1.0        1.0 
    2    no  4132753.3      350.1        0.0       15.8      1.000        1.0        1.0 
    3    no  4134068.1      779.3        0.0       36.0      1.000        1.0        1.0 
    4    no  4135480.0       95.1        0.0       57.8      1.000        1.0        1.0 
    5    no  4138040.6      101.6        0.0       97.8      1.000        1.0        1.0 
    6    no  4140235.0      209.3        0.0      132.4      1.000        1.0        1.0 
    7    no  4142474.1      130.7        0.0      167.9      1.000        1.0        1.0 
    8    no  4142701.0      626.1        0.0      171.6      1.000        1.0        1.0 
    9    no  4143649.1      149.7        0.0      186.7      1.000        1.0        1.0 
   10    no  4148181.6      160.1        0.0      259.9      1.000        1.0        1.0 
   13    no  4100341.4    13370.4        0.0      444.1      1.000        1.0        1.0 
   14    no  4102617.7       88.9        0.0      414.3      1.000        1.0        1.0 
   15    no  4103912.1     2554.8        0.0      397.2      1.000        1.0        1.0 
   16    no  4105330.1      131.1        0.0      378.3      1.000        1.0        1.0 
   17    no  4105915.0       71.0        0.0      370.5      1.000        1.0        1.0 
   18    no  4107050.6      101.6        0.0      355.2      1.000        1.0        1.0 
   19    no  4107861.4       81.7        0.0      344.2      1.000        1.0        1.0 
   20    no  4108419.8      815.8        0.0      336.7      1.000        1.0        1.0 
   21    no  4109323.4      206.0        0.0      324.3      1.000        1.0        1.0 
   22    no  4110826.0      207.7        0.0      303.7      1.000        1.0        1.0 
   23    no  4112754.5     2760.5        0.0      277.0      1.000        1.0        1.0 
   24    no       34.7        0.1       35.2      265.8      1.000        1.0        1.0 
   25    no  4115758.9      619.9        0.0      234.9      1.000        1.0        1.0 
   26    no  4116375.3       69.3        0.0      226.2      1.000        1.0        1.0 
   27    no  4116713.7     1046.7        0.0      221.4      1.000        1.0        1.0 
   28    no       13.9        0.2       53.6      196.0      1.000        1.0        1.0 
   35    no  4131002.1      595.5        0.0       11.0      1.000        1.0        1.0 
   36    no  4131723.5     5916.8        0.0        0.0      1.000        1.0        1.0 
   37    no  4132753.3      350.1        0.0       15.8      1.000        1.0        1.0 
   38    no  4134068.1      779.3        0.0       36.0      1.000        1.0        1.0 
   39    no        0.2       19.2       17.7       39.9      1.000        1.0        1.0 
   40    no  4135480.0       95.1        0.0       57.8      1.000        1.0        1.0 
   41    no  4138040.6      101.6        0.0       97.8      1.000        1.0        1.0 
   42    no  4140235.0      209.3        0.0      132.4      1.000        1.0        1.0 
   43    no  4142474.1      130.7        0.0      167.9      1.000        1.0        1.0 
   44    no  4142701.0      626.1        0.0      171.6      1.000        1.0        1.0 
   45    no  4143649.1      149.7        0.0      186.7      1.000        1.0        1.0 
   46    no  4148181.6      160.1        0.0      259.9      1.000        1.0        1.0 
   48    no       71.1      612.1     1767.5      477.6      1.000        1.0        1.0 
   49    no  4098731.6      191.3        0.0      464.9      1.000        1.0        1.0 
   50    no       61.4      866.7      261.9      462.3      1.000        1.0        1.0 
   51    no  4100341.4    13370.4        0.0      444.1      1.000        1.0        1.0 
   52    no  4102617.7       88.9        0.0      414.3      1.000        1.0        1.0 
   53    no  4103912.1     2554.8        0.0      397.2      1.000        1.0        1.0 
   54    no       64.7        1.0      141.1      390.9      1.000        1.0        1.0 
   55    no       67.2        0.7       60.4      384.9      1.000        1.0        1.0 
   56    no  4105330.1      131.1        0.0      378.3      1.000        1.0        1.0 
   57    no  4105915.0       71.0        0.0      370.5      1.000        1.0        1.0 
   58    no  4107050.6      101.6        0.0      355.2      1.000        1.0        1.0 
   59    no  4107861.4       81.7        0.0      344.2      1.000        1.0        1.0 
   60    no  4108419.8      815.8        0.0      336.7      1.000        1.0        1.0 
   61    no  4109323.4      206.0        0.0      324.3      1.000        1.0        1.0 
   62    no  4110826.0      207.7        0.0      303.7      1.000        1.0        1.0 
   63    no  4112754.5     2760.5        0.0      277.0      1.000        1.0        1.0 
   64    no  4115758.9      619.9        0.0      234.9      1.000        1.0        1.0 
   65    no  4116375.3       69.3        0.0      226.2      1.000        1.0        1.0 
   66    no  4116713.7     1046.7        0.0      221.4      1.000        1.0        1.0 
