   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   10    no  5657634.3       83.2        0.0       24.7      0.126     7061.0      888.0 
   11    no  5657742.7       86.3        0.0       25.9      7.952      888.0     7061.0 
   12    no       20.2        3.3      448.5       27.8      0.007   224913.0     1483.0 
   13    no  5658046.3      628.7        0.0       29.0    151.661     1483.0   224913.0 
   14    no  5658579.3       44.7        0.0       34.6      4.677      970.0     4537.0 
   15    no  5658697.6       60.1        0.0       35.8      0.214     4537.0      970.0 
   16    no       20.8        0.3       71.8       40.3      0.008    97815.0      753.0 
   17    no       95.9        2.9       12.6       44.1    129.900      753.0    97815.0 
   18    no  5660014.5       55.5        0.0       49.7      0.513     1889.0      969.0 
   19    no  5660116.7       53.7        0.0       50.7      1.949      969.0     1889.0 
   20    no       95.8        3.1        0.0       53.1      2.248      431.0      969.0 
   23    no  5661145.3       28.1        0.0       61.6      1.888      286.0      540.0 
   24    no       83.3        0.1        3.1       64.3      0.530      540.0      286.0 
   26    no  5663848.1       39.6        0.0       90.2      4.459      695.0     3099.0 
   27    no  5663979.1       58.2        0.0       91.6      0.224     3099.0      695.0 
   30    no  5665508.9      255.8        0.0      107.9     35.149     1910.0    67135.0 
   34    no  5668338.2       68.4        0.0      138.4      0.745     1830.0     1364.0 
   35    no  5668407.4       70.7        0.0      139.1      1.342     1364.0     1830.0 
   36    no  5668552.5       46.3        0.0      140.7      1.978      268.0      530.0 
   37    no  5668634.6       39.5        0.0      141.6      0.506      530.0      268.0 
   38    no       94.5        0.2        4.1      143.2      0.983      539.0      530.0 
   39    no  5670673.2       48.0        0.0      163.7      1.220      694.0      847.0 
   40    no  5670812.2       43.1        0.0      165.2      0.819      847.0      694.0 
   42    no  5671238.6       43.4        0.0      169.8      4.508     1629.0     7343.0 
   43    no       26.8        0.8        8.6      172.6      0.524     3107.0     1629.0 
   44    no  5672723.2       57.3        0.0      186.1      5.354     1626.0     8706.0 
   45    no  5672851.9      134.2        0.0      187.5      3.144     8706.0    27376.0 
   46    no  5672978.7      201.1        0.0      188.8      0.318    27376.0     8706.0 
   47    no  5673124.9       70.3        0.0      190.5      0.784     1364.0     1069.0 
   48    no  5673213.3       39.5        0.0      191.4      1.276     1069.0     1364.0 
   50    no  5673954.2      146.5        0.0      199.6      0.469     1113.0      522.0 
   51    no  5674047.8       47.8        0.0      200.6      2.132      522.0     1113.0 
   52    no  5674169.2       43.0        0.0      201.9      0.429     1216.0      522.0 
   53    no  5674463.7       47.2        0.0      205.2      0.100     2724.0      273.0 
   54    no  5674593.7       45.7        0.0      206.6      5.674      273.0     1549.0 
   55    no  5674696.1       49.8        0.0      207.7      0.530     1549.0      821.0 
   56    no  5674775.2       51.0        0.0      208.6      1.887      821.0     1549.0 
   57    no  5674985.0     1008.0        0.0      210.9      0.231   115288.0    26655.0 
   58    no  5675014.6      853.2        0.0      211.2      4.325    26655.0   115288.0 
   59    no  5676972.4      889.2        0.0      232.9     72.700     4640.0   337329.0 
   61    no       32.9        4.7        1.2      237.9    614.443      549.0   337329.0 
   62    no  5678531.9       38.8        0.0      250.3      0.653     1191.0      778.0 
   63    no  5678620.1       37.3        0.0      251.2      1.531      778.0     1191.0 
   64    no  5678917.0      191.5        0.0      254.5     18.565     2146.0    39841.0 
   66    no  5679420.2       34.6        0.0      260.2     71.786      555.0    39841.0 
   68    no       92.7        0.1        2.6      270.9     16.658      579.0     9645.0 
   69    no       92.7        0.6        1.5      274.3      1.131      512.0      579.0 
   70    no       11.6        0.7      109.9      288.0      0.016   142250.0     2246.0 
   73    no       12.4        0.4       11.5      308.7      0.145    18645.0     2699.0 
   74    no       92.2        1.3        0.0      311.2      6.908     2699.0    18645.0 
   76    no  5685735.7       36.1        0.0      331.5      1.067      480.0      512.0 
   77    no  5685825.3       34.0        0.0      332.5      0.938      512.0      480.0 
   81    no  5689097.3       56.9        0.0      370.0      0.139     1898.0      264.0 
