   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no       31.2        0.3       19.5       19.0      1.448    32476.0    47041.0 
    6    no  6358620.7      274.2        0.0       27.8      0.144    30829.0     4429.0 
    7    no  6358694.0      288.3        0.0       28.5      6.961     4429.0    30829.0 
    8    no       17.1        0.1       22.5       32.5      0.057    19305.0     1100.0 
    9    no  6359368.3       46.4        0.0       34.8      3.736     1100.0     4110.0 
   10    no  6359482.9       51.9        0.0       35.8      0.268     4110.0     1100.0 
   11    no       11.9        0.6       42.3       37.6      0.060    68608.0     4110.0 
   12    no  6361293.4       39.8        0.0       52.8      4.838      550.0     2661.0 
   13    no  6361414.7       48.6        0.0       53.9      0.207     2661.0      550.0 
   14    no  6361573.8       42.0        0.0       55.4      2.677      994.0     2661.0 
   15    no      107.1        1.1        0.0       59.8     24.988     1562.0    39032.0 
   18    no      106.8        0.5        0.9       80.8      4.251     2320.0     9863.0 
   20    no  6364648.7       69.6        0.0       84.5      0.646     9178.0     5925.0 
   21    no  6364801.8      275.8        0.0       86.0     39.577     5925.0   234492.0 
   23    no  6366180.0       28.1        0.0       99.1      2.099      738.0     1549.0 
   24    no  6366292.7       38.6        0.0      100.1      0.476     1549.0      738.0 
   25    no  6366406.1       33.8        0.0      101.2      4.451      348.0     1549.0 
   26    no      106.4        0.1        0.2      103.9      0.559      623.0      348.0 
   27    no       58.3        1.2        3.4      109.2      0.157     6088.0      954.0 
   28    no  6367584.5       29.2        0.0      112.5      1.242      954.0     1185.0 
   29    no  6367662.7       31.2        0.0      113.2      0.805     1185.0      954.0 
   33    no       25.1        0.6       43.4      156.2     10.646    68640.0   730773.0 
   35    no  6374139.7       24.5        0.0      175.8      2.721      873.0     2375.0 
   36    no  6374269.5       31.5        0.0      177.1      0.368     2375.0      873.0 
   37    no  6374824.8       74.7        0.0      182.5      0.326     1443.0      470.0 
   38    no  6374928.2       55.2        0.0      183.5      3.070      470.0     1443.0 
   39    no  6375947.0       54.9        0.0      193.5      0.214     4190.0      895.0 
   40    no  6376022.1       54.1        0.0      194.2      4.682      895.0     4190.0 
   41    no  6376272.3       25.6        0.0      196.7      0.811     1104.0      895.0 
   42    no      104.9        9.7       17.7      201.0     30.410    25717.0   782052.0 
   44    no        2.3        0.0        4.6      208.7      1.281     3517.0     4506.0 
   45    no        7.2        0.0        4.0      213.3      0.490     4506.0     2207.0 
   46    no  6378356.8       76.4        0.0      217.2      0.690     2207.0     1522.0 
   47    no  6378471.8       69.3        0.0      218.3      1.450     1522.0     2207.0 
   48    no  6378633.9       88.5        0.0      219.9     11.920      969.0    11550.0 
   50    no  6378944.4       66.8        0.0      223.0      2.063     1089.0     2247.0 
   51    no  6379003.0       79.9        0.0      223.6      0.485     2247.0     1089.0 
   52    no  6379096.9      143.1        0.0      224.5      4.461     2657.0    11854.0 
   53    no  6379171.8      173.5        0.0      225.2      0.224    11854.0     2657.0 
   54    no  6379566.9      170.6        0.0      229.1     83.627     1027.0    85885.0 
   56    no  6379792.7      237.1        0.0      231.4     30.597     2807.0    85885.0 
   57    no       19.0        0.3        3.2      238.1      0.610     4598.0     2807.0 
   58    no  6381264.0       97.8        0.0      246.0     63.748      659.0    42010.0 
   60    no  6381482.6       86.5        0.0      248.2     84.869      495.0    42010.0 
   61    no  6381620.2       43.4        0.0      249.5      0.504      983.0      495.0 
   63    no        0.7        0.1        3.9      253.1      7.117     2588.0    18420.0 
   64    no  6382692.9       94.0        0.0      260.2      0.226    11560.0     2607.0 
   65    no  6382797.6       82.9        0.0      261.3      4.434     2607.0    11560.0 
   66    no  6383097.8       77.5        0.0      264.3      1.111     6375.0     7082.0 
   67    no  6383224.4      146.9        0.0      265.5      1.526     7082.0    10806.0 
   68    no  6383343.8      172.8        0.0      266.7      0.655    10806.0     7082.0 
   69    no  6385462.4       50.8        0.0      288.0      0.413     2877.0     1187.0 
   70    no  6385582.3       44.8        0.0      289.2      2.424     1187.0     2877.0 
   71    no  6385757.0       32.5        0.0      291.0      1.791      449.0      804.0 
   72    no  6385840.6       33.8        0.0      291.8      0.558      804.0      449.0 
   73    no  6386779.6       33.1        0.0      301.3      3.700     1665.0     6161.0 
   74    no        6.2     2277.4       37.1      304.4      0.270     6161.0     1665.0 
   76    no        0.5        0.1        3.6      312.3    206.524     3732.0   770748.0 
   77    no  6388340.1      347.8        0.0      317.1      0.989    47215.0    46710.0 
   78    no  6388418.5      383.0        0.0      317.9      1.011    46710.0    47215.0 
   81    no  6389484.0      273.4        0.0      328.7     16.006     5300.0    84831.0 
   83    no      102.9        1.1        9.3      337.9     25.463     1161.0    29562.0 
   84    no  6391133.6      173.0        0.0      345.5      3.320     6976.0    23160.0 
   85    no  6391178.2      179.2        0.0      346.0      0.301    23160.0     6976.0 
   86    no        2.8        4.0        0.6      349.4     34.413      673.0    23160.0 
   88    no       30.7        0.1        1.6      366.7     38.858     1893.0    73558.0 
   92    no        9.9        0.3        4.1      385.7      2.623    13977.0    36656.0 
   93    no  6395541.2       93.2        0.0      390.8      2.195     1045.0     2294.0 
   94    no  6395620.4       98.7        0.0      391.6      0.456     2294.0     1045.0 
   95    no       30.0        9.0       57.0      401.9      0.079   108581.0     8593.0 
   96    no  6396715.5      543.5        0.0      403.0     12.636     8593.0   108581.0 
   98    no        8.1       52.7        1.7      407.9      0.152    12801.0     1952.0 
   99    no  6397389.0      222.6        0.0      410.0     11.599     1952.0    22642.0 
  100    no       21.4        0.2       11.3      410.6      0.086    22642.0     1952.0 
  101    no       35.2        1.7        0.7      412.3     13.013     1740.0    22642.0 
  103    no  6399949.2      225.2        0.0      436.6      0.186    27262.0     5062.0 
  104    no  6400012.9      203.7        0.0      437.3      5.386     5062.0    27262.0 
  106    no  6402935.3      431.9        0.0      468.0     12.259     8348.0   102338.0 
  108    no  6403784.5      111.2        0.0      477.0      8.550     1261.0    10782.0 
  109    no  6403862.2      128.5        0.0      477.8      0.117    10782.0     1261.0 
  110    no  6404627.3      111.1        0.0      485.9      1.428     3260.0     4654.0 
  111    no        9.0        0.1        2.9      490.8      0.700     4654.0     3260.0 
  115    no  6414042.5      245.6        0.0      586.7      7.461     1843.0    13751.0 
  116    no  6414140.9      279.9        0.0      587.8      0.134    13751.0     1843.0 
  117    no       99.5        7.0        8.3      589.8      1.228     1379.0     1693.0 
  118    no       35.1        5.7        0.5      591.6      0.815     1693.0     1379.0 
  119    no  6414701.7      247.9        0.0      593.9      0.226     9707.0     2190.0 
  120    no  6414812.3      243.5        0.0      595.1      4.432     2190.0     9707.0 
  121    no  6414952.5      226.2        0.0      596.6      0.946     2315.0     2190.0 
  122    no  6415117.2      219.3        0.0      598.4      0.726     1970.0     1430.0 
  123    no  6415262.9      209.6        0.0      600.0      1.492     1430.0     2134.0 
  124    no  6415404.4      224.2        0.0      601.5     19.805     2134.0    42263.0 
  126    no  6417831.3      150.7        0.0      628.0      5.751     1075.0     6182.0 
  127    no  6417906.5      160.9        0.0      628.8      0.174     6182.0     1075.0 
  131    no       98.2        2.9        0.0      697.8      9.352     3286.0    30731.0 
  133    no        4.6        0.5        2.3      714.1     15.544     1977.0    30731.0 
  134    no  6427404.4      109.2        0.0      733.8      4.035     2905.0    11723.0 
  135    no  6427503.8      134.1        0.0      735.0      0.248    11723.0     2905.0 
  137    no  6429320.3       78.7        0.0      755.3     86.174      557.0    47999.0 
  138    no        7.5        0.0        4.0      796.3      0.425     3970.0     1688.0 
  139    no  6434648.5       54.7        0.0      815.5      1.093     1688.0     1845.0 
  140    no  6434793.4       64.6        0.0      817.2      0.527     1845.0      973.0 
  141    no  6434892.4       73.2        0.0      818.3      1.896      973.0     1845.0 
  142    no  6434992.6      105.1        0.0      819.4      1.232      790.0      973.0 
  144    no       18.6        0.0        1.5      829.8      1.849      801.0     1481.0 
  145    no       63.5        0.1        2.0      836.2     20.979     1481.0    31070.0 
  147    no  6437106.2       56.6        0.0      843.5      0.857     1128.0      967.0 
  148    no  6437240.6       45.7        0.0      845.1      1.166      967.0     1128.0 
  151    no  6438308.3      182.9        0.0      857.3      0.221    31196.0     6880.0 
  152    no  6438386.0      178.4        0.0      858.1      4.534     6880.0    31196.0 
  153    no  6438600.9       83.8        0.0      860.6      1.871     1784.0     3338.0 
  154    no  6438676.8       86.5        0.0      861.5      0.534     3338.0     1784.0 
  155    no  6440238.3       69.6        0.0      879.4      5.327      982.0     5231.0 
  156    no  6440354.9       72.2        0.0      880.7      0.188     5231.0      982.0 
