 # ID       Xpix           Wavelength          Intens       Line 
   87      843.6        4091.34712581          7878.0        ThI 
   96      924.1        4093.67156115         35948.0        ThI 
   99      961.4        4094.74734645        211839.0       ThII 
  101     1007.9        4096.07649239         39883.0        ThI 
  107     1066.2        4097.74722886        244936.0        ThI 
  108     1107.9        4098.93295234         13038.0       ThII 
  113     1145.2        4099.99325465          3808.0        ThI 
  114     1157.4        4100.34121252        605291.0        ThI 
  118     1200.1        4101.55276321           570.0          ? 
  119     1226.5        4102.29515778          1977.0       NoID 
  120     1238.0        4102.61769830         43718.0        ThI 
  130     1300.6        4104.38152032         10536.0       ThII 
  131     1316.9        4104.83748889         14386.0       NoID 
  138     1395.7        4107.05026330         41591.0       NoID 
  142     1424.6        4107.86123087         27104.0        ThI 
  144     1444.7        4108.41967559        110300.0       ThII 
  146     1477.2        4109.32357681         63418.0        ThI 
  154     1524.5        4110.63534918         11722.0       ThII 
  155     1531.5        4110.82673205         54594.0        ThI 
  161     1577.8        4112.10595893          2813.0        ThI 
  171     1663.9        4114.48966446          2476.0       ArII 
  173     1710.0        4115.75876597        141174.0        ThI 
  174     1732.1        4116.37324198          6808.0       ArII 
  175     1744.7        4116.71337486        123014.0       ThII 
