 # ID       Xpix           Wavelength          Intens       Line 
    0      250.8        8995.18930000             1.0        ThI 
    3      456.2        9008.46360000             1.0       ArII 
    4      478.4        9009.88320000             1.0        ThI 
    5      503.9        9011.51520000             1.0        ThI 
    6      519.7        9012.52630000             1.0        ThI 
    7      583.4        9016.59030000             1.0        ThI 
    9      824.7        9031.81940000             1.0        ThI 
   10      890.2        9035.91950000             1.0       ArII 
   11      922.0        9037.89380000             1.0        ThI 
   13      957.7        9040.12290000             1.0        ThI 
   14     1042.1        9045.35320000             1.0        ThI 
   16     1174.0        9053.48580000             1.0       ThII 
   17     1322.7        9062.56310000             1.0       ThII 
   18     1345.7        9063.96000000             1.0        ThI 
   19     1381.3        9066.11150000             1.0       ThII 
   20     1412.8        9068.02300000             1.0       ArII 
   21     1483.4        9072.27850000             1.0       ThII 
   22     1535.0        9075.39450000             1.0        ArI 
