   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    1    no  5391076.0      145.4        0.0        0.0      1.000        1.0        1.0 
    2    no  5392572.6      861.7        0.0       18.1      1.000        1.0        1.0 
    3    no  5393599.5      154.9        0.0       30.5      1.000        1.0        1.0 
    4    no  5393971.9      703.6        0.0       35.0      1.000        1.0        1.0 
    5    no  5394760.8     3190.2        0.0       44.6      1.000        1.0        1.0 
    7    no  5397516.0      381.7        0.0       78.3      1.000        1.0        1.0 
    8    no  5398204.7      150.6        0.0       86.8      1.000        1.0        1.0 
    9    no  5398701.5      846.9        0.0       92.9      1.000        1.0        1.0 
   10    no  5398921.9      757.4        0.0       95.6      1.000        1.0        1.0 
   11    no  5399174.5     1146.4        0.0       98.7      1.000        1.0        1.0 
   12    no  5399621.8      185.6        0.0      104.3      1.000        1.0        1.0 
   13    no  5400145.5      215.3        0.0      110.8      1.000        1.0        1.0 
   14    no  5402604.8      345.9        0.0      141.3      1.000        1.0        1.0 
   15    no  5403199.3      309.4        0.0      148.7      1.000        1.0        1.0 
   19    no  5339895.2       79.6        0.0      565.7      1.000        1.0        1.0 
   20    no  5340498.2      212.0        0.0      559.6      1.000        1.0        1.0 
   21    no  5343581.2    11574.2        0.0      528.3      1.000        1.0        1.0 
   22    no  5345311.7      212.6        0.0      510.6      1.000        1.0        1.0 
   23    no  5346377.8      219.3        0.0      499.6      1.000        1.0        1.0 
   24    no  5347971.4      625.5        0.0      483.1      1.000        1.0        1.0 
   25    no  5348309.2      147.1        0.0      479.6      1.000        1.0        1.0 
   26    no  5349005.4      204.8        0.0      472.4      1.000        1.0        1.0 
   27    no  5351126.5      776.8        0.0      450.2      1.000        1.0        1.0 
   29    no  5354601.6      225.5        0.0      413.5      1.000        1.0        1.0 
   54    no  5391076.0      145.4        0.0        0.0      1.000        1.0        1.0 
   55    no  5392572.6      861.7        0.0       18.1      1.000        1.0        1.0 
   56    no  5393599.5      154.9        0.0       30.5      1.000        1.0        1.0 
   57    no  5393971.9      703.6        0.0       35.0      1.000        1.0        1.0 
   58    no  5394760.8     3190.2        0.0       44.6      1.000        1.0        1.0 
   59    no  5397516.0      381.7        0.0       78.3      1.000        1.0        1.0 
   60    no  5398204.7      150.6        0.0       86.8      1.000        1.0        1.0 
   61    no  5398701.5      846.9        0.0       92.9      1.000        1.0        1.0 
   62    no  5398921.9      757.4        0.0       95.6      1.000        1.0        1.0 
   63    no  5399174.5     1146.4        0.0       98.7      1.000        1.0        1.0 
   64    no  5399621.8      185.6        0.0      104.3      1.000        1.0        1.0 
   65    no  5400145.5      215.3        0.0      110.8      1.000        1.0        1.0 
   66    no  5402604.8      345.9        0.0      141.3      1.000        1.0        1.0 
   67    no  5403199.3      309.4        0.0      148.7      1.000        1.0        1.0 
   68    no       10.1        0.2       38.4      594.6      1.000        1.0        1.0 
   69    no       15.0        0.1       14.9      578.3      1.000        1.0        1.0 
   70    no  5339895.2       79.6        0.0      565.7      1.000        1.0        1.0 
   71    no  5340498.2      212.0        0.0      559.6      1.000        1.0        1.0 
   72    no  5343581.2    11574.2        0.0      528.3      1.000        1.0        1.0 
   73    no  5345311.7      212.6        0.0      510.6      1.000        1.0        1.0 
   74    no  5346377.8      219.3        0.0      499.6      1.000        1.0        1.0 
   75    no  5347971.4      625.5        0.0      483.1      1.000        1.0        1.0 
   76    no  5348309.2      147.1        0.0      479.6      1.000        1.0        1.0 
   77    no  5349005.4      204.8        0.0      472.4      1.000        1.0        1.0 
   78    no  5351126.5      776.8        0.0      450.2      1.000        1.0        1.0 
   79    no  5354601.6      225.5        0.0      413.5      1.000        1.0        1.0 
