   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4286228.5      205.4        0.0       35.9      1.000        1.0        1.0 
    1    no  4288668.8      367.3        0.0        0.0      1.000        1.0        1.0 
    2    no  4289655.1      105.3        0.0       14.6      1.000        1.0        1.0 
    3    no  4291809.8      469.1        0.0       46.8      1.000        1.0        1.0 
    4    no  4294719.3      136.4        0.0       90.6      1.000        1.0        1.0 
    5    no  4295584.9      116.2        0.0      103.7      1.000        1.0        1.0 
    6    no  4297306.6      392.7        0.0      130.0      1.000        1.0        1.0 
    7    no  4297939.2      229.8        0.0      139.7      1.000        1.0        1.0 
    8    no  4299635.2      246.9        0.0      165.8      1.000        1.0        1.0 
    9    no  4299839.3      439.9        0.0      168.9      1.000        1.0        1.0 
   10    no  4300100.8     3040.5        0.0      173.0      1.000        1.0        1.0 
   11    no  4300649.5      855.3        0.0      181.5      1.000        1.0        1.0 
   12    no  4303989.2       94.1        0.0      233.5      1.000        1.0        1.0 
   14    no  4304956.5      142.2        0.0      248.7      1.000        1.0        1.0 
   16    no       65.2        0.5        2.0      292.6      1.000        1.0        1.0 
   17    no  4308122.0      238.1        0.0      298.7      1.000        1.0        1.0 
   20    no  4255237.3      183.2        0.0      458.5      1.000        1.0        1.0 
   21    no  4256253.7      628.1        0.0      445.7      1.000        1.0        1.0 
   22    no  4257496.3     3020.0        0.0      429.8      1.000        1.0        1.0 
   23    no  4257898.2       45.4        0.0      424.7      1.000        1.0        1.0 
   24    no  4258520.4      325.7        0.0      416.7      1.000        1.0        1.0 
   25    no  4259361.9     5506.1        0.0      405.9      1.000        1.0        1.0 
   26    no  4260333.0      315.5        0.0      393.4      1.000        1.0        1.0 
   27    no  4260984.5       83.5        0.0      384.9      1.000        1.0        1.0 
   28    no  4261275.4       70.5        0.0      381.1      1.000        1.0        1.0 
   29    no  4261492.0       38.6        0.0      378.3      1.000        1.0        1.0 
   30    no  4262612.4       75.7        0.0      363.7      1.000        1.0        1.0 
   31    no  4263356.1      105.9        0.0      353.9      1.000        1.0        1.0 
   32    no  4264339.9      103.6        0.0      340.9      1.000        1.0        1.0 
   33    no  4266286.4     2404.0        0.0      315.1      1.000        1.0        1.0 
   34    no  4266527.1     2252.0        0.0      311.9      1.000        1.0        1.0 
   35    no  4267519.1       94.8        0.0      298.6      1.000        1.0        1.0 
   36    no  4269942.6      190.4        0.0      265.8      1.000        1.0        1.0 
   37    no  4270329.0       66.9        0.0      260.6      1.000        1.0        1.0 
   39    no  4272168.9     4176.2        0.0      235.4      1.000        1.0        1.0 
   40    no  4272874.5      317.7        0.0      225.7      1.000        1.0        1.0 
   41    no  4273357.4      882.9        0.0      219.0      1.000        1.0        1.0 
