   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    2    no       12.4      128.6      601.7        9.1      0.767    10007.0     7679.0 
    3    no  4525090.2     1031.2        0.0       12.4      0.296     7679.0     2272.0 
    4    no  4525187.1      652.0        0.0       13.6      3.380     2272.0     7679.0 
    5    no       44.9      156.1      149.3       17.0      0.671     3387.0     2272.0 
    6    no       45.3        9.6       57.1       24.5      1.327     2552.0     3387.0 
    7    no       77.4       27.4       57.3       34.0      3.813     1144.0     4362.0 
    8    no       76.5       19.7        5.7       36.1      0.262     4362.0     1144.0 
    9    no  4527120.5       23.2        0.0       38.7      4.702      295.0     1387.0 
   10    no  4527176.9       22.7        0.0       39.4      0.213     1387.0      295.0 
   12    no       10.1        0.1       59.1       50.5      0.097    13045.0     1263.0 
   13    no       77.1      183.2        0.0       53.1      1.371     1263.0     1731.0 
   14    no       12.0        0.3       24.2       55.5      0.730     1731.0     1263.0 
   15    no  4528974.4       29.6        0.0       62.9      0.182     2018.0      367.0 
   16    no  4529067.3       16.1        0.0       64.2      5.499      367.0     2018.0 
   17    no       21.5        0.4       20.0       75.4     19.959     4231.0    84447.0 
   18    no       14.3       29.5      402.7       80.6      2.501    84447.0   211160.0 
   19    no       12.4        1.8     1065.9       83.7      0.400   211160.0    84447.0 
   20    no  4531379.4        7.3        0.0       94.7      5.823     1055.0     6143.0 
   21    no       11.9        0.2       77.2       99.1      0.172     6143.0     1055.0 
   22    no       10.9        0.4      219.1      106.3      0.131    15534.0     2030.0 
   23    no       16.9        0.5       30.4      108.6      7.652     2030.0    15534.0 
   24    no       17.4        0.2        7.9      111.2      2.271      894.0     2030.0 
   25    no  4533238.7      351.3        0.0      119.4      5.311     6364.0    33797.0 
   26    no  4533304.0      386.8        0.0      120.3      0.188    33797.0     6364.0 
   27    no       76.2        2.1        0.0      128.9     22.030     1051.0    23154.0 
   31    no  4535490.9      339.3        0.0      149.6      0.327    42014.0    13735.0 
   32    no  4535547.5      284.9        0.0      150.4      3.059    13735.0    42014.0 
   33    no  4535703.8       19.2        0.0      152.5      3.464      666.0     2307.0 
   34    no  4535757.3       17.4        0.0      153.2      0.289     2307.0      666.0 
   35    no  4535861.8       26.4        0.0      154.6      5.196      444.0     2307.0 
   37    no  4536146.7       11.9        0.0      158.5      5.285      403.0     2130.0 
   38    no  4536256.8       16.3        0.0      160.0      0.216     2130.0      461.0 
   39    no  4536326.2       14.9        0.0      160.9      4.620      461.0     2130.0 
   40    no  4536423.9       15.2        0.0      162.2      0.509      905.0      461.0 
   42    no  4536748.8       16.8        0.0      166.6      1.154     3503.0     4042.0 
   43    no  4536859.6       21.8        0.0      168.1      0.867     4042.0     3503.0 
   44    no  4537071.5      191.8        0.0      171.0      4.406     8334.0    36720.0 
   45    no  4537144.8      206.4        0.0      172.0      0.227    36720.0     8334.0 
   47    no       75.5        7.2       11.7      191.5      2.156      755.0     1628.0 
   48    no       75.4        2.1       19.5      195.1      0.464     1628.0      755.0 
   49    no  4539230.4       18.6        0.0      200.4      0.109     2034.0      221.0 
   50    no  4539290.2       16.0        0.0      201.2      9.204      221.0     2034.0 
   52    no  4540255.8       36.6        0.0      214.5      1.294     4653.0     6022.0 
   53    no  4540313.1       50.6        0.0      215.3      0.773     6022.0     4653.0 
   54    no  4540407.1       75.1        0.0      216.6      1.097     5491.0     6022.0 
   57    no       75.0     1597.1       57.6      227.5      0.976     2644.0     2580.0 
   58    no       75.0        2.4        0.0      229.5      1.025     2580.0     2644.0 
   59    no       30.9        1.9       18.3      231.7      0.822     3138.0     2580.0 
   60    no  4541987.5       20.1        0.0      238.4      3.757      904.0     3396.0 
   61    no  4542051.1       25.5        0.0      239.2      0.266     3396.0      904.0 
   62    no       74.9        2.1        5.3      242.2      1.261      548.0      691.0 
   64    no  4542626.0        9.3        0.0      247.2      1.242      654.0      812.0 
   65    no  4542735.5       13.5        0.0      248.7      0.734      812.0      596.0 
   66    no  4542794.2       12.5        0.0      249.6      1.362      596.0      812.0 
   67    no  4543210.0       38.7        0.0      255.3      0.897     2091.0     1875.0 
   68    no  4543277.6       32.5        0.0      256.3      1.115     1875.0     2091.0 
   69    no  4543387.3       56.6        0.0      257.8      4.975     2204.0    10965.0 
   70    no  4543415.4       58.0        0.0      258.2      0.201    10965.0     2204.0 
   71    no       73.1       56.2        0.1      261.4      8.675     1264.0    10965.0 
   75    no  4546834.8       37.2        0.0      306.1      3.046     5469.0    16659.0 
   76    no  4547067.3       79.0        0.0      309.4      1.136     8322.0     9454.0 
   77    no  4547126.6       97.9        0.0      310.2      0.880     9454.0     8322.0 
   80    no  4548326.1       64.8        0.0      327.2      0.222    12978.0     2880.0 
   81    no  4548382.9       59.6        0.0      328.0      4.506     2880.0    12978.0 
   86    no  4551542.1      102.0        0.0      373.1      1.234     1886.0     2327.0 
   87    no  4551597.7       39.6        0.0      373.9      0.810     2327.0     1886.0 
   88    no  4551709.8       22.6        0.0      375.5      1.092     3480.0     3800.0 
   89    no  4551819.4       20.3        0.0      377.1      0.916     3800.0     3480.0 
   90    no  4552153.5      464.1        0.0      381.9      0.154    80732.0    12442.0 
   91    no  4552225.2      273.7        0.0      382.9      6.489    12442.0    80732.0 
   92    no       65.0        8.7        0.2      386.2      9.758     1275.0    12442.0 
   93    no       73.3       10.6       36.2      392.2      0.904     2487.0     2248.0 
   94    no       73.2        5.8       23.7      397.9      1.106     2248.0     2487.0 
   95    no  4553676.2       12.9        0.0      403.9      2.692      835.0     2248.0 
   96    no  4554335.9       19.4        0.0      413.4      1.372     4120.0     5651.0 
   97    no  4554414.6       31.4        0.0      414.6      0.729     5651.0     4120.0 
   98    no       73.0        1.0       22.1      420.1      0.467      844.0      394.0 
   99    no  4554961.4        7.2        0.0      422.5      2.992      394.0     1179.0 
  100    no  4555062.1       22.7        0.0      424.0      3.316     1179.0     3910.0 
  101    no  4555145.6       28.0        0.0      425.2      0.302     3910.0     1179.0 
  102    no       17.3        0.0        7.6      427.5      2.343     1669.0     3910.0 
  104    no  4555904.6      438.5        0.0      436.3     14.215    23393.0   332529.0 
  108    no        2.9        0.1        0.9      453.1      1.045      693.0      724.0 
  109    no  4557558.7       11.6        0.0      460.5      0.422     1119.0      472.0 
  110    no  4557630.4       11.8        0.0      461.5      2.371      472.0     1119.0 
  111    no  4557734.7        7.1        0.0      463.1      0.996      474.0      472.0 
  113    no  4558527.4       15.1        0.0      474.7      0.778     1534.0     1193.0 
  114    no  4558620.7       11.3        0.0      476.1      1.286     1193.0     1534.0 
  115    no       68.5        0.1        0.2      479.4     11.866      681.0     8081.0 
  118    no       72.3        1.0        0.0      488.5     16.731      703.0    11762.0 
  119    no       56.3        0.5       25.5      491.4      0.300     2340.0      703.0 
  120    no       72.2        0.4       23.8      499.2      1.026     1895.0     1945.0 
  122    no       47.5        0.2        8.7      506.3      0.963     2019.0     1945.0 
  124    no       65.5       13.4        1.0      514.7      9.874    14758.0   145718.0 
  126    no  4561406.3      577.5        0.0      517.4     17.071     8536.0   145718.0 
  127    no  4561494.6      162.9        0.0      518.6      0.341    25038.0     8536.0 
  128    no  4561612.8       34.7        0.0      520.4      0.464     2406.0     1117.0 
  129    no  4561703.5       23.9        0.0      521.8      0.741     1117.0      828.0 
  130    no  4561762.8       16.3        0.0      522.7      1.349      828.0     1117.0 
  132    no       43.3        2.4        0.0      529.9      5.910     3344.0    19763.0 
  134    no  4562563.1       27.1        0.0      534.6      1.555      431.0      670.0 
  135    no  4562632.1       14.7        0.0      535.6      0.643      670.0      431.0 
  136    no  4562723.0       10.4        0.0      537.0      0.464     1445.0      670.0 
  137    no  4563216.0      147.1        0.0      544.3      2.129     5667.0    12063.0 
  138    no  4563292.6      199.0        0.0      545.5      0.470    12063.0     5667.0 
  139    no  4563661.0      924.6        0.0      551.0      0.500   140324.0    70215.0 
  140    no  4563743.6      774.1        0.0      552.3      1.998    70215.0   140324.0 
  141    no       60.5      101.7        3.1      558.8     20.985     4711.0    98860.0 
  144    no       71.5       24.6        0.0      572.6      5.444      597.0     3250.0 
  145    no  4565208.8       36.4        0.0      574.3      0.167     3250.0      544.0 
  146    no  4565297.2       17.9        0.0      575.6      5.974      544.0     3250.0 
  147    no  4566368.8        8.1        0.0      591.8      2.511      370.0      929.0 
  148    no  4566429.5        6.7        0.0      592.8      0.398      929.0      370.0 
  149    no  4566650.2      163.0        0.0      596.1      0.182    17778.0     3235.0 
  150    no  4566711.3      138.2        0.0      597.0      5.496     3235.0    17778.0 
  151    no  4566932.7       47.4        0.0      600.4      2.539     4353.0    11053.0 
  152    no  4566987.9       51.4        0.0      601.2      0.394    11053.0     4353.0 
  154    no  4567636.7        5.2        0.0      611.1      1.365      441.0      602.0 
