   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5098043.2      577.6        0.0       32.5      1.000        1.0        1.0 
    1    no  5100621.1     2540.9        0.0        0.0      1.000        1.0        1.0 
    2    no  5101129.9      477.9        0.0        6.5      1.000        1.0        1.0 
    3    no  5106668.9       47.7        0.0       77.4      1.000        1.0        1.0 
    4    no  5109733.1      177.8        0.0      117.2      1.000        1.0        1.0 
    5    no  5110552.8      154.5        0.0      128.0      1.000        1.0        1.0 
    7    no  5111278.1      828.2        0.0      137.5      1.000        1.0        1.0 
    8    no  5115044.8     5821.5        0.0      187.2      1.000        1.0        1.0 
   11    no  5051888.7      767.3        0.0      566.5      1.000        1.0        1.0 
   12    no  5055347.3     1118.0        0.0      529.6      1.000        1.0        1.0 
   13    no  5057986.6      424.6        0.0      501.2      1.000        1.0        1.0 
   14    no  5059861.1     1280.3        0.0      480.8      1.000        1.0        1.0 
   15    no  5061222.5      209.0        0.0      465.9      1.000        1.0        1.0 
   16    no  5061656.2      515.2        0.0      461.1      1.000        1.0        1.0 
   17    no  5062037.1     5163.1        0.0      456.9      1.000        1.0        1.0 
   18    no  5062932.5      274.7        0.0      447.1      1.000        1.0        1.0 
   19    no  5063515.7      416.8        0.0      440.6      1.000        1.0        1.0 
   20    no  5063998.8      493.0        0.0      435.3      1.000        1.0        1.0 
   21    no  5064602.0     2352.9        0.0      428.6      1.000        1.0        1.0 
   22    no  5064945.4     3925.0        0.0      424.7      1.000        1.0        1.0 
   23    no  5065192.6     1347.2        0.0      422.0      1.000        1.0        1.0 
   24    no  5066135.5      653.4        0.0      411.4      1.000        1.0        1.0 
   25    no  5066777.3      429.4        0.0      404.3      1.000        1.0        1.0 
   26    no  5067137.9      329.0        0.0      400.2      1.000        1.0        1.0 
   27    no  5067973.7    11558.8        0.0      390.8      1.000        1.0        1.0 
   28    no  5068829.3      130.6        0.0      381.2      1.000        1.0        1.0 
   29    no  5069338.4      144.9        0.0      375.4      1.000        1.0        1.0 
   34    no       14.8        0.3       57.1      253.3      1.000        1.0        1.0 
   38    no       11.8        0.2       13.4      182.7      1.000        1.0        1.0 
   42    no       36.0        1.0     1238.3      125.5      1.000        1.0        1.0 
   46    no  5098043.2      577.6        0.0       32.5      1.000        1.0        1.0 
   47    no  5100621.1     2540.9        0.0        0.0      1.000        1.0        1.0 
   48    no  5101129.9      477.9        0.0        6.5      1.000        1.0        1.0 
   50    no  5106668.9       47.7        0.0       77.4      1.000        1.0        1.0 
   51    no  5109733.1      177.8        0.0      117.2      1.000        1.0        1.0 
   52    no  5110552.8      154.5        0.0      128.0      1.000        1.0        1.0 
   53    no  5111278.1      828.2        0.0      137.5      1.000        1.0        1.0 
   54    no  5115044.8     5821.5        0.0      187.2      1.000        1.0        1.0 
   56    no       19.3        0.1     1072.7      578.3      1.000        1.0        1.0 
   57    no  5051888.7      767.3        0.0      566.5      1.000        1.0        1.0 
   58    no  5055347.3     1118.0        0.0      529.6      1.000        1.0        1.0 
   59    no  5057986.6      424.6        0.0      501.2      1.000        1.0        1.0 
   60    no        2.6       20.0      266.8      497.1      1.000        1.0        1.0 
   61    no  5059861.1     1280.3        0.0      480.8      1.000        1.0        1.0 
   62    no  5061222.5      209.0        0.0      465.9      1.000        1.0        1.0 
   63    no  5061656.2      515.2        0.0      461.1      1.000        1.0        1.0 
   64    no  5062037.1     5163.1        0.0      456.9      1.000        1.0        1.0 
   65    no  5062932.5      274.7        0.0      447.1      1.000        1.0        1.0 
   66    no  5063515.7      416.8        0.0      440.6      1.000        1.0        1.0 
   67    no  5063998.8      493.0        0.0      435.3      1.000        1.0        1.0 
   68    no  5064602.0     2352.9        0.0      428.6      1.000        1.0        1.0 
   69    no  5064945.4     3925.0        0.0      424.7      1.000        1.0        1.0 
   70    no  5065192.6     1347.2        0.0      422.0      1.000        1.0        1.0 
   71    no  5066135.5      653.4        0.0      411.4      1.000        1.0        1.0 
   72    no  5066777.3      429.4        0.0      404.3      1.000        1.0        1.0 
   73    no  5067137.9      329.0        0.0      400.2      1.000        1.0        1.0 
   74    no  5067973.7    11558.8        0.0      390.8      1.000        1.0        1.0 
   75    no  5068829.3      130.6        0.0      381.2      1.000        1.0        1.0 
   76    no  5069338.4      144.9        0.0      375.4      1.000        1.0        1.0 
