   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4325274.1      174.0        0.0       53.9      1.000        1.0        1.0 
    1    no  4328915.4     1019.2        0.0        0.0      1.000        1.0        1.0 
    2    no  4330412.0       89.5        0.0       22.4      1.000        1.0        1.0 
    3    no  4330843.8      406.6        0.0       28.9      1.000        1.0        1.0 
    4    no  4331199.5     4992.9        0.0       34.2      1.000        1.0        1.0 
    5    no  4332029.7     1025.5        0.0       46.7      1.000        1.0        1.0 
    6    no  4332339.5       79.9        0.0       51.4      1.000        1.0        1.0 
    7    no  4333561.2     3168.8        0.0       69.9      1.000        1.0        1.0 
    8    no  4333936.9       38.3        0.0       75.6      1.000        1.0        1.0 
    9    no  4335337.9     1317.5        0.0       96.9      1.000        1.0        1.0 
   10    no  4337070.8      643.7        0.0      123.5      1.000        1.0        1.0 
   11    no  4337277.4     1657.0        0.0      126.7      1.000        1.0        1.0 
   18    no  4286228.5      147.3        0.0      579.7      1.000        1.0        1.0 
   19    no  4288668.8      321.9        0.0      549.7      1.000        1.0        1.0 
   20    no  4289655.1      122.4        0.0      537.5      1.000        1.0        1.0 
   21    no  4291809.8      468.8        0.0      510.6      1.000        1.0        1.0 
   22    no  4294719.3      135.2        0.0      473.7      1.000        1.0        1.0 
   23    no  4295584.9      127.6        0.0      462.7      1.000        1.0        1.0 
   24    no  4297306.6      514.9        0.0      440.5      1.000        1.0        1.0 
   25    no  4297939.2      265.6        0.0      432.3      1.000        1.0        1.0 
   26    no  4299635.2      275.8        0.0      410.2      1.000        1.0        1.0 
   27    no  4299839.3      494.6        0.0      407.6      1.000        1.0        1.0 
   28    no  4300100.8     3941.8        0.0      404.1      1.000        1.0        1.0 
   29    no  4300649.5      970.2        0.0      396.9      1.000        1.0        1.0 
   30    no  4303989.2      115.4        0.0      352.7      1.000        1.0        1.0 
   31    no       10.7        0.0       34.9      346.9      1.000        1.0        1.0 
   32    no  4304956.5      145.0        0.0      339.7      1.000        1.0        1.0 
   34    no  4307740.6       17.4        0.0      302.1      1.000        1.0        1.0 
   35    no  4308122.0      334.2        0.0      296.9      1.000        1.0        1.0 
   47    no  4325274.1      174.0        0.0       53.9      1.000        1.0        1.0 
   50    no  4328915.4     1019.2        0.0        0.0      1.000        1.0        1.0 
   51    no  4330412.0       89.5        0.0       22.4      1.000        1.0        1.0 
   52    no  4330843.8      406.6        0.0       28.9      1.000        1.0        1.0 
   53    no  4331199.5     4992.9        0.0       34.2      1.000        1.0        1.0 
   54    no  4332029.7     1025.5        0.0       46.7      1.000        1.0        1.0 
   55    no  4332339.5       79.9        0.0       51.4      1.000        1.0        1.0 
   56    no  4333561.2     3168.8        0.0       69.9      1.000        1.0        1.0 
   57    no  4333936.9       38.3        0.0       75.6      1.000        1.0        1.0 
   58    no  4335337.9     1317.5        0.0       96.9      1.000        1.0        1.0 
   59    no  4337070.8      643.7        0.0      123.5      1.000        1.0        1.0 
   60    no  4337277.4     1657.0        0.0      126.7      1.000        1.0        1.0 
   62    no       59.5      781.2      931.1      595.0      1.000        1.0        1.0 
   63    no  4286228.5      147.3        0.0      579.7      1.000        1.0        1.0 
   64    no       46.1       16.6       59.3      569.3      1.000        1.0        1.0 
   65    no       40.9        0.9       75.1      552.2      1.000        1.0        1.0 
   66    no  4288668.8      321.9        0.0      549.7      1.000        1.0        1.0 
   67    no  4289655.1      122.4        0.0      537.5      1.000        1.0        1.0 
   68    no  4291809.8      468.8        0.0      510.6      1.000        1.0        1.0 
   69    no  4294719.3      135.2        0.0      473.7      1.000        1.0        1.0 
   70    no  4295584.9      127.6        0.0      462.7      1.000        1.0        1.0 
   71    no       19.6        0.1       28.6      459.7      1.000        1.0        1.0 
   72    no  4297306.6      514.9        0.0      440.5      1.000        1.0        1.0 
   73    no  4297939.2      265.6        0.0      432.3      1.000        1.0        1.0 
   74    no  4299635.2      275.8        0.0      410.2      1.000        1.0        1.0 
   75    no  4299839.3      494.6        0.0      407.6      1.000        1.0        1.0 
   76    no  4300100.8     3941.8        0.0      404.1      1.000        1.0        1.0 
   77    no  4300649.5      970.2        0.0      396.9      1.000        1.0        1.0 
   78    no  4303989.2      115.4        0.0      352.7      1.000        1.0        1.0 
   79    no  4304956.5      145.0        0.0      339.7      1.000        1.0        1.0 
   81    no  4308122.0      334.2        0.0      296.9      1.000        1.0        1.0 
