   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5602626.1      111.5        0.0       21.9      1.000        1.0        1.0 
    1    no  5604515.4     1720.7        0.0        0.0      1.000        1.0        1.0 
    2    no  5605295.7      150.5        0.0        9.1      1.000        1.0        1.0 
    3    no  5606386.1      760.1        0.0       21.8      1.000        1.0        1.0 
    4    no  5606733.0     5082.8        0.0       25.9      1.000        1.0        1.0 
    5    no  5609573.5      214.0        0.0       59.3      1.000        1.0        1.0 
    6    no  5610680.9     1573.4        0.0       72.4      1.000        1.0        1.0 
    7    no  5612067.9     1868.0        0.0       88.8      1.000        1.0        1.0 
    8    no  5612617.4      186.9        0.0       95.4      1.000        1.0        1.0 
    9    no  5615319.5     7776.1        0.0      127.7      1.000        1.0        1.0 
   12    no       15.0        0.1       16.8      151.4      1.000        1.0        1.0 
   17    no  5548175.8     4722.2        0.0      598.4      1.000        1.0        1.0 
   18    no  5551371.9      534.2        0.0      567.5      1.000        1.0        1.0 
   19    no  5552622.9      404.4        0.0      555.3      1.000        1.0        1.0 
   20    no  5555531.2      209.1        0.0      526.7      1.000        1.0        1.0 
   21    no  5556148.7      207.4        0.0      520.6      1.000        1.0        1.0 
   22    no  5557045.4     3582.6        0.0      511.7      1.000        1.0        1.0 
   23    no  5557921.4      101.7        0.0      503.0      1.000        1.0        1.0 
   24    no  5558342.2     4726.5        0.0      498.8      1.000        1.0        1.0 
   25    no  5558702.0     3184.9        0.0      495.2      1.000        1.0        1.0 
   26    no  5559891.2     2297.6        0.0      483.3      1.000        1.0        1.0 
   33    no       16.1      112.6     1553.0      354.4      1.000        1.0        1.0 
   52    no       12.4        0.4       79.5       39.3      1.000        1.0        1.0 
   54    no  5602626.1      111.5        0.0       21.9      1.000        1.0        1.0 
   55    no  5604515.4     1720.7        0.0        0.0      1.000        1.0        1.0 
   56    no  5605295.7      150.5        0.0        9.1      1.000        1.0        1.0 
   57    no  5606386.1      760.1        0.0       21.8      1.000        1.0        1.0 
   58    no  5606733.0     5082.8        0.0       25.9      1.000        1.0        1.0 
   59    no  5609573.5      214.0        0.0       59.3      1.000        1.0        1.0 
   60    no  5610680.9     1573.4        0.0       72.4      1.000        1.0        1.0 
   61    no  5612067.9     1868.0        0.0       88.8      1.000        1.0        1.0 
   62    no  5612617.4      186.9        0.0       95.4      1.000        1.0        1.0 
   63    no  5615319.5     7776.1        0.0      127.7      1.000        1.0        1.0 
   67    no       17.7        0.3       46.4      608.4      1.000        1.0        1.0 
   68    no  5548175.8     4722.2        0.0      598.4      1.000        1.0        1.0 
   69    no  5551371.9      534.2        0.0      567.5      1.000        1.0        1.0 
   70    no  5552622.9      404.4        0.0      555.3      1.000        1.0        1.0 
   71    no  5555531.2      209.1        0.0      526.7      1.000        1.0        1.0 
   72    no  5556148.7      207.4        0.0      520.6      1.000        1.0        1.0 
   73    no  5557045.4     3582.6        0.0      511.7      1.000        1.0        1.0 
   74    no  5557921.4      101.7        0.0      503.0      1.000        1.0        1.0 
   75    no  5558342.2     4726.5        0.0      498.8      1.000        1.0        1.0 
   76    no  5558702.0     3184.9        0.0      495.2      1.000        1.0        1.0 
   77    no  5559891.2     2297.6        0.0      483.3      1.000        1.0        1.0 
