   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6506986.8     1125.6        0.0       21.0      1.000        1.0        1.0 
    1    no        0.6        2.8      595.6        0.0      1.000        1.0        1.0 
    4    no  6431555.0      456.5        0.0      712.5      1.000        1.0        1.0 
    6    no       21.0        0.3       55.8      656.7      1.000        1.0        1.0 
    7    no       34.9       22.5      274.3      651.7      1.000        1.0        1.0 
   16    no        4.2     1403.3    15969.5      493.7      1.000        1.0        1.0 
   21    no       52.5       35.7       99.9      273.6      1.000        1.0        1.0 
   30    no       11.3        2.2       61.6      130.9      1.000        1.0        1.0 
   34    no  6506986.8     1125.6        0.0       21.0      1.000        1.0        1.0 
   36    no  6431555.0      456.5        0.0      712.5      1.000        1.0        1.0 
