   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6431555.0      561.2        0.0       52.6      1.000        1.0        1.0 
    1    no        7.0        0.2       11.0        0.0      1.000        1.0        1.0 
    2    no       19.9        0.3       16.4       17.0      1.000        1.0        1.0 
    3    no       36.7       16.6       76.5       23.3      1.000        1.0        1.0 
    6    no  6364893.7      480.3        0.0      672.8      1.000        1.0        1.0 
    7    no       10.2        0.7       93.0      636.8      1.000        1.0        1.0 
   17    no       29.6        0.4       39.1      467.8      1.000        1.0        1.0 
   22    no        5.1       32.9       38.3      389.7      1.000        1.0        1.0 
   37    no  6431555.0      561.2        0.0       52.6      1.000        1.0        1.0 
   41    no       32.4        0.3       19.5      732.7      1.000        1.0        1.0 
   42    no       19.4        0.5       38.4      724.9      1.000        1.0        1.0 
   43    no       13.8        0.1       22.5      720.6      1.000        1.0        1.0 
   44    no       11.8        0.6       42.4      716.2      1.000        1.0        1.0 
   46    no  6364893.7      480.3        0.0      672.8      1.000        1.0        1.0 
