 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        5239.55200000             1.0        ThI 
    1        0.0        5240.19680000             1.0       ThII 
    2        0.0        5241.85440000             1.0         Th 
    3        0.0        5242.08920000             1.0       ThII 
    4        0.0        5245.37810000             1.0       ArII 
    5        0.0        5247.19680000             1.0        ThI 
    6        0.0        5247.65470000             1.0       ThII 
    7        0.0        5250.87270000             1.0        ThI 
   10     1881.1        5255.91880000             1.0        ThI 
   15        0.0        5190.87200000             1.0       ThII 
   16        0.0        5193.82560000             1.0       ThII 
   17        0.0        5194.45760000             1.0        ThI 
   18        0.0        5195.81360000             1.0        ThI 
   19        0.0        5197.23600000             1.0        ThI 
   20        0.0        5198.79990000             1.0        ThI 
   21        0.0        5199.16370000             1.0        ThI 
   22        0.0        5202.00870000             1.0        ThI 
   23        0.0        5203.84790000             1.0         Th 
   24        0.0        5205.15220000             1.0        ThI 
   25        0.0        5205.77870000             1.0       ThII 
   26        0.0        5206.49560000             1.0       ThII 
   29      627.7        5211.23050000             1.0        ThI 
   44     1138.5        5229.79450000             1.0         Th 
   51        0.0        5239.55200000             1.0        ThI 
   52        0.0        5240.19680000             1.0       ThII 
   53        0.0        5241.85440000             1.0         Th 
   54        0.0        5242.08920000             1.0       ThII 
   55        0.0        5245.37810000             1.0       ArII 
   56        0.0        5247.19680000             1.0        ThI 
   57        0.0        5247.65470000             1.0       ThII 
   58        0.0        5250.87270000             1.0        ThI 
   62        0.0        5190.87200000             1.0       ThII 
   63        0.0        5193.82560000             1.0       ThII 
   64        0.0        5194.45760000             1.0        ThI 
   65        0.0        5195.81360000             1.0        ThI 
   66        0.0        5197.23600000             1.0        ThI 
   67        0.0        5198.79990000             1.0        ThI 
   68        0.0        5199.16370000             1.0        ThI 
   69        0.0        5202.00870000             1.0        ThI 
   70        0.0        5203.84790000             1.0         Th 
   71        0.0        5205.15220000             1.0        ThI 
   72        0.0        5205.77870000             1.0       ThII 
   73        0.0        5206.49560000             1.0       ThII 
