   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no       84.7      140.3      197.8       19.3      0.091     8894.0      810.0 
    6    no  4962126.9       46.9        0.0       20.1     10.980      810.0     8894.0 
    7    no  4962350.9       45.8        0.0       22.7      6.962      635.0     4421.0 
    8    no  4962471.4       32.1        0.0       24.2      0.144     4421.0      635.0 
    9    no       84.6       41.5       61.9       26.9      4.267     1036.0     4421.0 
   10    no       11.3        7.2       93.0       32.7      0.056    18591.0     1036.0 
   12    no       17.5        0.1       49.5       45.5      1.383    10996.0    15203.0 
   14    no  4966280.4       17.3        0.0       69.7    225.241      644.0   145055.0 
   17    no       83.7        0.8        9.0       97.9     23.882     1790.0    42749.0 
   19    no  4969523.9       12.1        0.0      108.9     18.163      569.0    10335.0 
   20    no  4969906.0       72.2        0.0      113.5      0.878    10335.0     9074.0 
   21    no  4970027.5      397.5        0.0      115.0      6.935     9074.0    62931.0 
   22    no  4970078.8      379.8        0.0      115.6      0.144    62931.0     9074.0 
   23    no  4970227.1       42.9        0.0      117.5      0.778      477.0      371.0 
   24    no  4970337.9       17.1        0.0      118.8      1.286      371.0      477.0 
   26    no       46.6        0.2        2.4      129.2      4.184      266.0     1113.0 
   27    no        6.2        0.4        2.5      133.7      0.535      720.0      385.0 
   28    no       83.2        0.9        3.4      135.5      1.870      385.0      720.0 
   29    no  4972611.1       60.8        0.0      146.7      0.840     2470.0     2074.0 
   30    no  4972671.5       72.2        0.0      147.4      1.191     2074.0     2470.0 
   31    no  4972756.5       54.0        0.0      148.5      0.279     7444.0     2074.0 
   32    no  4973389.2      199.7        0.0      156.3      0.547    10933.0     5982.0 
   33    no  4973421.3      174.1        0.0      156.7      1.828     5982.0    10933.0 
   34    no  4974658.7       14.3        0.0      172.0      0.845      961.0      812.0 
   35    no  4974738.7       16.1        0.0      173.0      1.183      812.0      961.0 
   36    no  4974993.8       33.0        0.0      176.1     10.302      662.0     6820.0 
   38    no  4975163.3       37.0        0.0      178.2     13.834      493.0     6820.0 
   39    no  4975431.4       16.7        0.0      181.6      2.305      832.0     1918.0 
   40    no  4975523.8       24.6        0.0      182.7      0.434     1918.0      832.0 
   41    no  4975948.6      153.1        0.0      188.0      0.154     9361.0     1446.0 
   42    no  4976088.7       27.3        0.0      189.7      0.411     1446.0      595.0 
   43    no  4976162.6       20.2        0.0      190.7      2.430      595.0     1446.0 
   44    no  4976403.1       11.8        0.0      193.7      0.696      746.0      519.0 
