   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no  5142543.4        nan        0.0       20.8      1.222     2027.0     2477.0 
    7    no  5142638.7      223.8        0.0       21.9      0.738     2602.0     1921.0 
    8    no  5142711.0      137.3        0.0       22.7      1.355     1921.0     2602.0 
    9    no  5142821.0      114.8        0.0       24.0      0.843     2121.0     1789.0 
   10    no  5142913.8       99.8        0.0       25.0      1.186     1789.0     2121.0 
   11    no  5143015.0      111.9        0.0       26.2      0.633     2272.0     1438.0 
   12    no  5143112.2      137.2        0.0       27.3      1.580     1438.0     2272.0 
   13    no  5143267.4     1240.1        0.0       29.1      0.271   101523.0    27526.0 
   14    no  5143395.2      767.6        0.0       30.6      3.688    27526.0   101523.0 
   15    no  5143542.5      163.3        0.0       32.3      1.037     1699.0     1762.0 
   16    no  5143634.2      113.6        0.0       33.3      0.964     1762.0     1699.0 
   17    no  5143813.2      665.7        0.0       35.4     21.765    13628.0   296611.0 
   18    no       10.9        1.3      585.3       36.5      0.007   296611.0     2108.0 
   19    no  5144007.1     1195.8        0.0       37.6    140.707     2108.0   296611.0 
   20    no  5144144.7       99.6        0.0       39.2      1.396      862.0     1203.0 
   21    no  5144196.5       90.8        0.0       39.8      0.717     1203.0      862.0 
   22    no  5144272.8       80.6        0.0       40.6      1.391      865.0     1203.0 
   23    no  5144399.4       77.4        0.0       42.1      0.473     1829.0      865.0 
   24    no  5144537.3       73.6        0.0       43.7      1.246      812.0     1012.0 
   25    no  5144597.6       85.3        0.0       44.4      0.802     1012.0      812.0 
   26    no  5144670.9       79.3        0.0       45.2      0.448     2261.0     1012.0 
   27    no       87.4      111.3       30.5       46.8      1.258     1798.0     2261.0 
   28    no       11.3       93.7      236.6       49.5      0.052    34760.0     1798.0 
   31    no       30.9        0.2       13.2       66.2      1.041     1136.0     1183.0 
   32    no       22.2        0.2        4.4       68.7      0.960     1183.0     1136.0 
   33    no  5147084.6       93.5        0.0       73.2      6.103     1374.0     8386.0 
   34    no  5147134.6      116.7        0.0       73.7      0.164     8386.0     1374.0 
   35    no  5147354.1       62.6        0.0       76.3      0.457     1616.0      738.0 
   36    no  5147464.0       55.1        0.0       77.6      2.190      738.0     1616.0 
   37    no  5147589.6       56.3        0.0       79.0      0.665     1109.0      738.0 
   39    no  5147962.3       49.3        0.0       83.4      1.349      868.0     1171.0 
   40    no  5148043.1       62.5        0.0       84.3      0.741     1171.0      868.0 
   42    no  5148279.4      336.9        0.0       87.1     30.411      998.0    30350.0 
   43    no        8.6        3.5        1.3       89.7      1.035      964.0      998.0 
