   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4715430.8      174.8        0.0       26.5      1.000        1.0        1.0 
    1    no  4717390.5       74.8        0.0        0.0      1.000        1.0        1.0 
    2    no  4719979.5      145.3        0.0       35.3      1.000        1.0        1.0 
    3    no  4720458.6      297.0        0.0       41.9      1.000        1.0        1.0 
    4    no  4720781.1      101.7        0.0       46.3      1.000        1.0        1.0 
    5    no  4721276.5      485.7        0.0       53.1      1.000        1.0        1.0 
    6    no  4721591.0      689.3        0.0       57.5      1.000        1.0        1.0 
    7    no  4722088.6      798.1        0.0       64.3      1.000        1.0        1.0 
    8    no  4723438.2    11072.2        0.0       83.0      1.000        1.0        1.0 
    9    no  4723784.0     1658.4        0.0       87.8      1.000        1.0        1.0 
   10    no  4726868.3    20056.8        0.0      130.9      1.000        1.0        1.0 
   11    no  4727849.1       69.1        0.0      144.7      1.000        1.0        1.0 
   12    no  4728133.0      150.2        0.0      148.7      1.000        1.0        1.0 
   13    no  4729128.2     1515.6        0.0      162.7      1.000        1.0        1.0 
   14    no  4729879.5      220.7        0.0      173.4      1.000        1.0        1.0 
   15    no  4730091.8      108.0        0.0      176.4      1.000        1.0        1.0 
   16    no  4730659.3      159.5        0.0      184.4      1.000        1.0        1.0 
   17    no  4730881.5       89.7        0.0      187.6      1.000        1.0        1.0 
   18    no  4732053.2     3578.5        0.0      204.3      1.000        1.0        1.0 
   22    no  4676972.1      131.0        0.0      507.2      1.000        1.0        1.0 
   23    no  4678235.2      172.1        0.0      492.6      1.000        1.0        1.0 
   24    no  4680237.7      305.8        0.0      469.3      1.000        1.0        1.0 
   25    no  4680646.0      377.7        0.0      464.5      1.000        1.0        1.0 
   26    no  4683351.7      729.0        0.0      432.7      1.000        1.0        1.0 
   27    no  4686194.6     3092.0        0.0      398.8      1.000        1.0        1.0 
   28    no  4690334.3       44.7        0.0      348.7      1.000        1.0        1.0 
   29    no  4690621.9     1066.0        0.0      345.2      1.000        1.0        1.0 
   30    no  4691051.6      128.5        0.0      340.0      1.000        1.0        1.0 
   31    no  4691345.2      172.6        0.0      336.4      1.000        1.0        1.0 
   32    no  4691635.4     1220.8        0.0      332.8      1.000        1.0        1.0 
   33    no       73.8       64.0        3.6      329.8      1.000        1.0        1.0 
   34    no  4694091.4     1731.8        0.0      302.5      1.000        1.0        1.0 
   35    no  4695038.1     2777.5        0.0      290.8      1.000        1.0        1.0 
   36    no  4695454.2      326.1        0.0      285.6      1.000        1.0        1.0 
   50    no  4715430.8      174.8        0.0       26.5      1.000        1.0        1.0 
   51    no  4717390.5       74.8        0.0        0.0      1.000        1.0        1.0 
   53    no  4719979.5      145.3        0.0       35.3      1.000        1.0        1.0 
   54    no  4720458.6      297.0        0.0       41.9      1.000        1.0        1.0 
   55    no  4720781.1      101.7        0.0       46.3      1.000        1.0        1.0 
   56    no  4721276.5      485.7        0.0       53.1      1.000        1.0        1.0 
   57    no  4721591.0      689.3        0.0       57.5      1.000        1.0        1.0 
   58    no  4722088.6      798.1        0.0       64.3      1.000        1.0        1.0 
   59    no  4723438.2    11072.2        0.0       83.0      1.000        1.0        1.0 
   60    no  4723784.0     1658.4        0.0       87.8      1.000        1.0        1.0 
   61    no  4726868.3    20056.8        0.0      130.9      1.000        1.0        1.0 
   62    no  4727849.1       69.1        0.0      144.7      1.000        1.0        1.0 
   63    no  4728133.0      150.2        0.0      148.7      1.000        1.0        1.0 
   64    no  4729128.2     1515.6        0.0      162.7      1.000        1.0        1.0 
   65    no  4729879.5      220.7        0.0      173.4      1.000        1.0        1.0 
   66    no  4730091.8      108.0        0.0      176.4      1.000        1.0        1.0 
   67    no  4730659.3      159.5        0.0      184.4      1.000        1.0        1.0 
   68    no  4730881.5       89.7        0.0      187.6      1.000        1.0        1.0 
   69    no  4732053.2     3578.5        0.0      204.3      1.000        1.0        1.0 
   72    no       10.4        5.9      119.2      525.5      1.000        1.0        1.0 
   74    no  4676972.1      131.0        0.0      507.2      1.000        1.0        1.0 
   75    no  4678235.2      172.1        0.0      492.6      1.000        1.0        1.0 
   76    no  4680237.7      305.8        0.0      469.3      1.000        1.0        1.0 
   77    no  4680646.0      377.7        0.0      464.5      1.000        1.0        1.0 
   78    no  4683351.7      729.0        0.0      432.7      1.000        1.0        1.0 
   79    no  4686194.6     3092.0        0.0      398.8      1.000        1.0        1.0 
   81    no  4690334.3       44.7        0.0      348.7      1.000        1.0        1.0 
   82    no  4690621.9     1066.0        0.0      345.2      1.000        1.0        1.0 
   83    no  4691051.6      128.5        0.0      340.0      1.000        1.0        1.0 
   84    no  4691345.2      172.6        0.0      336.4      1.000        1.0        1.0 
   85    no  4691635.4     1220.8        0.0      332.8      1.000        1.0        1.0 
   86    no  4694091.4     1731.8        0.0      302.5      1.000        1.0        1.0 
   87    no  4695038.1     2777.5        0.0      290.8      1.000        1.0        1.0 
   88    no  4695454.2      326.1        0.0      285.6      1.000        1.0        1.0 
