   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    4    no       75.0        nan      646.7       12.4      0.133    15258.0     2036.0 
    5    no        8.8      175.2      353.0       14.0      7.494     2036.0    15258.0 
    6    no        3.2      889.3      490.0       22.4      0.765     2661.0     2036.0 
    7    no       38.0        9.2      187.0       43.8      0.069    58979.0     4050.0 
    8    no  4352681.4      126.0        0.0       44.8     14.563     4050.0    58979.0 
    9    no       40.4        5.5      182.3       46.6      1.304     3106.0     4050.0 
   10    no  4353206.8       39.8        0.0       51.9      1.981     2465.0     4883.0 
   11    no  4353314.6      356.0        0.0       53.3      0.832     4883.0     4064.0 
   12    no  4353391.0     1098.9        0.0       54.4     52.718     4064.0   214246.0 
   13    no       40.9        9.0      787.3       55.1      0.019   214246.0     4064.0 
   14    no       32.7        0.4       98.8       69.2      0.174    25328.0     4401.0 
   15    no       40.5        0.1       15.7       71.5      5.755     4401.0    25328.0 
   16    no       28.8        1.5      114.2       80.6      0.832    13753.0    11436.0 
   17    no       27.0        0.1       35.1       83.4      1.203    11436.0    13753.0 
   18    no       33.0        0.5       73.9       90.5      0.802    18047.0    14482.0 
   19    no       30.9        0.1       34.4       97.1      1.246    14482.0    18047.0 
   20    no       73.8        0.2        8.6      107.1      7.814     2384.0    18628.0 
   21    no       25.1        0.3      145.8      112.1      0.045    18628.0      837.0 
   22    no  4357772.1       25.9        0.0      114.3      2.892      837.0     2421.0 
   23    no  4357853.1       29.5        0.0      115.4      0.346     2421.0      837.0 
   24    no  4357974.4       29.0        0.0      117.1      1.967     1387.0     2728.0 
   25    no  4358080.7       26.7        0.0      118.6      0.508     2728.0     1387.0 
   26    no       24.6        0.9      266.0      121.9      0.033    82459.0     2728.0 
   27    no  4359285.6      249.2        0.0      135.3     48.858     1343.0    65616.0 
   28    no       21.5        0.4      248.0      136.5      0.020    65616.0     1343.0 
   29    no       73.4        0.1       10.4      139.1     24.356     2694.0    65616.0 
   30    no       20.5        0.5       80.1      147.6      0.024    20160.0      476.0 
   31    no       73.3        1.1        1.0      150.5     42.353      476.0    20160.0 
   32    no  4360684.3       50.5        0.0      154.8      3.709     1244.0     4614.0 
   33    no  4360718.3       47.9        0.0      155.3      0.270     4614.0     1244.0 
   34    no  4361307.1       90.1        0.0      163.6      0.129     9485.0     1228.0 
   35    no  4361355.7       70.6        0.0      164.3      7.724     1228.0     9485.0 
   36    no  4361593.5       18.8        0.0      167.6      1.128      759.0      856.0 
   37    no  4361681.9       26.2        0.0      168.8      0.887      856.0      759.0 
   38    no       59.9      114.5        2.8      170.4      0.589     1454.0      856.0 
   39    no       17.4        4.6      836.1      174.3      0.007   210177.0     1454.0 
   40    no       16.6        0.2       49.8      180.0      0.040    15530.0      618.0 
   41    no  4362557.9       31.5        0.0      181.2     25.129      618.0    15530.0 
   42    no  4362721.4       34.6        0.0      183.5      2.358     2000.0     4716.0 
   43    no  4362789.7       37.5        0.0      184.5      0.424     4716.0     2000.0 
   44    no       72.8        0.2        5.6      189.2      2.990      837.0     2503.0 
   45    no  4363430.6       40.0        0.0      193.5      0.451     2503.0     1130.0 
   46    no  4363499.6       36.2        0.0      194.5      2.215     1130.0     2503.0 
   47    no       14.5        0.0       82.6      198.7      0.045    46618.0     2102.0 
   48    no  4364016.0       51.8        0.0      201.8      2.294     2102.0     4823.0 
   49    no  4364040.9       51.5        0.0      202.2      0.436     4823.0     2102.0 
   50    no  4364383.0       22.8        0.0      207.0      3.466      640.0     2218.0 
   51    no  4364462.8       31.4        0.0      208.2      1.088     2218.0     2413.0 
   52    no  4364508.4       30.3        0.0      208.8      0.919     2413.0     2218.0 
   53    no  4364943.4       23.1        0.0      215.0      6.022      541.0     3258.0 
   54    no  4365020.0       26.2        0.0      216.1      0.166     3258.0      541.0 
   55    no       13.0        2.3      903.5      229.1      0.017   243751.0     4054.0 
   56    no       72.4        0.8       13.4      231.9     60.126     4054.0   243751.0 
   57    no       72.2       27.6       25.1      241.7      1.107      947.0     1048.0 
   58    no  4367190.0       54.0        0.0      247.2     21.714     1048.0    22756.0 
   59    no       65.0       26.1       78.2      248.6      0.046    22756.0     1048.0 
   60    no       11.1        0.0       91.1      250.5      0.942    24146.0    22756.0 
   61    no  4368270.8       17.5        0.0      262.8      3.986      277.0     1104.0 
   62    no  4368353.2       21.2        0.0      264.0      0.251     1104.0      277.0 
   63    no       64.4        0.6       10.7      273.3      4.957     2750.0    13631.0 
   64    no  4369282.8      149.1        0.0      277.5      0.561    13631.0     7642.0 
   65    no  4369308.5      154.2        0.0      277.9      1.784     7642.0    13631.0 
   66    no  4369407.4      110.1        0.0      279.3     18.145     1726.0    31319.0 
   67    no  4369494.7      176.8        0.0      280.6      0.205    31319.0     6422.0 
   68    no  4369558.8      150.2        0.0      281.5      0.871     6422.0     5591.0 
   69    no  4369605.0       81.0        0.0      282.2      1.149     5591.0     6422.0 
   72    no       71.6    12604.8      151.7      304.6      0.432     7538.0     3254.0 
   74    no  4372171.3       32.3        0.0      319.7     20.357      336.0     6840.0 
   76    no  4372576.5       89.5        0.0      325.6      5.823      271.0     1578.0 
   77    no  4372648.8       26.8        0.0      326.7      0.172     1578.0      271.0 
   78    no  4372959.4       42.6        0.0      331.3     30.745      478.0    14696.0 
   80    no  4373142.3       52.5        0.0      334.0      0.690     4857.0     3352.0 
   81    no  4373208.0       33.3        0.0      335.0      1.449     3352.0     4857.0 
   82    no  4373471.3       33.9        0.0      338.8      1.807      610.0     1102.0 
   83    no  4373522.7       40.6        0.0      339.6      0.554     1102.0      610.0 
   84    no       71.1     4619.8     2154.9      346.8      0.023    48162.0     1102.0 
   85    no  4374711.1      359.9        0.0      357.2     14.711     4991.0    73421.0 
   86    no       25.2       10.3      518.2      358.3      0.068    73421.0     4991.0 
