   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    1    no  5715724.4      126.8        0.0        0.0      1.000        1.0        1.0 
    2    no  5717171.1      320.4        0.0       16.5      1.000        1.0        1.0 
    3    no  5717524.6       92.1        0.0       20.6      1.000        1.0        1.0 
    4    no  5719097.1       82.0        0.0       38.6      1.000        1.0        1.0 
    5    no  5719622.7     5953.4        0.0       44.7      1.000        1.0        1.0 
    6    no  5720182.8    29352.0        0.0       51.1      1.000        1.0        1.0 
    7    no  5721424.3      147.7        0.0       65.5      1.000        1.0        1.0 
    8    no  5724463.8      763.3        0.0      100.8      1.000        1.0        1.0 
    9    no  5725388.5     4193.8        0.0      111.6      1.000        1.0        1.0 
   10    no  5725895.9      104.3        0.0      117.6      1.000        1.0        1.0 
   11    no  5727013.1       70.8        0.0      130.7      1.000        1.0        1.0 
   12    no  5727710.3      309.3        0.0      138.9      1.000        1.0        1.0 
   13    no  5729982.3      146.4        0.0      165.8      1.000        1.0        1.0 
   15    no       15.3        7.2      224.7      201.4      1.000        1.0        1.0 
   17    no  5659127.2      263.7        0.0      589.5      1.000        1.0        1.0 
   18    no  5660659.4       95.2        0.0      575.0      1.000        1.0        1.0 
   19    no  5663042.0      428.4        0.0      552.3      1.000        1.0        1.0 
   20    no  5664621.0      467.9        0.0      537.1      1.000        1.0        1.0 
   21    no  5665179.9     3238.1        0.0      531.7      1.000        1.0        1.0 
   22    no  5665628.3      707.3        0.0      527.4      1.000        1.0        1.0 
   24    no  5667128.1      954.4        0.0      512.9      1.000        1.0        1.0 
   28    no       17.1        0.5        9.1      430.3      1.000        1.0        1.0 
   31    no       10.9        0.3      109.9      365.6      1.000        1.0        1.0 
   41    no       25.4        0.9       12.9      131.8      1.000        1.0        1.0 
   46    no  5715724.4      126.8        0.0        0.0      1.000        1.0        1.0 
   47    no  5717171.1      320.4        0.0       16.5      1.000        1.0        1.0 
   48    no  5717524.6       92.1        0.0       20.6      1.000        1.0        1.0 
   49    no  5719097.1       82.0        0.0       38.6      1.000        1.0        1.0 
   50    no  5719622.7     5953.4        0.0       44.7      1.000        1.0        1.0 
   51    no  5720182.8    29352.0        0.0       51.1      1.000        1.0        1.0 
   52    no  5721424.3      147.7        0.0       65.5      1.000        1.0        1.0 
   53    no  5724463.8      763.3        0.0      100.8      1.000        1.0        1.0 
   54    no  5725388.5     4193.8        0.0      111.6      1.000        1.0        1.0 
   55    no  5725895.9      104.3        0.0      117.6      1.000        1.0        1.0 
   56    no  5727013.1       70.8        0.0      130.7      1.000        1.0        1.0 
   57    no  5727710.3      309.3        0.0      138.9      1.000        1.0        1.0 
   58    no  5729982.3      146.4        0.0      165.8      1.000        1.0        1.0 
   59    no       19.9        3.0      448.5      600.9      1.000        1.0        1.0 
   60    no  5659127.2      263.7        0.0      589.5      1.000        1.0        1.0 
   61    no  5660659.4       95.2        0.0      575.0      1.000        1.0        1.0 
   62    no  5663042.0      428.4        0.0      552.3      1.000        1.0        1.0 
   63    no  5664621.0      467.9        0.0      537.1      1.000        1.0        1.0 
   64    no  5665179.9     3238.1        0.0      531.7      1.000        1.0        1.0 
   65    no  5665628.3      707.3        0.0      527.4      1.000        1.0        1.0 
   66    no  5667128.1      954.4        0.0      512.9      1.000        1.0        1.0 
