 # ID       Xpix           Wavelength          Intens       Line 
   29      132.5        5145.30853998        397295.0       ArII 
   30      152.2        5146.05551112         25535.0        ThI 
   38      198.6        5147.81630635          1694.0          ? 
   41      209.1        5148.21156112         30350.0       ThII 
   48      235.4        5149.20688813         28370.0        ThI 
   50      251.5        5149.80724329         11678.0        ThI 
   52      261.0        5150.17288195           712.0          ? 
   64      369.5        5154.24194360        653354.0        ThI 
   66      387.2        5154.89766101          8955.0       ThII 
   88      566.1        5161.53945058        246257.0        ThI 
   91      586.4        5162.28574387        700969.0        ArI 
   97      618.2        5163.45800373        574443.0        ThI 
  104      679.2        5165.60677257          5779.0        ThI 
  105      681.4        5165.77291033         84832.0       ArII 
  117      758.5        5168.58592127         34867.0        ThI 
  128      866.0        5172.47926151          7360.0        ThI 
  134      898.7        5173.67196290         76250.0        ThI 
  137      914.5        5174.24021457         15951.0        ThI 
  138      918.0        5174.37027094         25833.0        ThI 
  141      930.0        5174.79929269         42078.0       NoID 
  144      944.6        5175.32514165        156442.0        ThI 
  148      960.9        5175.91173844         41096.0        ThI 
  149      969.8        5176.22991370         85146.0       ArII 
  150      974.5        5176.40357246         78722.0        ThI 
  154     1032.5        5178.48088325         25802.0        ThI 
  155     1051.2        5179.14444753          6086.0        ThI 
  158     1095.3        5180.72141056         15338.0        ThI 
  164     1145.9        5182.52721064         20408.0       ThII 
  168     1187.1        5183.99018101         24374.0       ThII 
  169     1200.2        5184.45394650         47626.0        ThI 
  179     1255.6        5186.41295575         62800.0        ThI 
  182     1277.0        5187.16733883         25472.0        ThI 
  183     1281.7        5187.33748052        235052.0        ThI 
  185     1311.0        5188.36593560          8269.0       ThII 
  189     1382.3        5190.87110537         39991.0       ThII 
  190     1396.5        5191.36349522         15871.0       ArII 
  196     1466.7        5193.82540349         96136.0       ThII 
  201     1484.8        5194.45716322        237405.0        ThI 
  209     1523.7        5195.81323502        585055.0        ThI 
  216     1564.8        5197.23565814         25511.0        ThI 
  225     1703.0        5202.00917962         26051.0        ThI 
  230     1756.3        5203.84680312         29189.0       NoID 
  232     1794.5        5205.15283321         76410.0        ThI 
  234     1833.7        5206.49565850         42606.0       ThII 
  241     1871.9        5207.80165560         20259.0        ThI 
  245     1928.4        5209.72465532        223503.0        ThI 
  249     1972.6        5211.23053716       1002130.0        ThI 
