   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   10    no  4713790.8      160.5        0.0       27.7      0.174     4195.0      728.0 
   11    no  4713848.9      199.4        0.0       28.4      5.762      728.0     4195.0 
   12    no       80.6       58.7        0.0       31.7      0.192     3796.0      728.0 
   13    no       14.6        2.8       50.0       38.6      0.100    13662.0     1363.0 
   14    no        4.1       10.9       11.8       41.1     10.023     1363.0    13662.0 
   16    no  4715861.3       22.5        0.0       53.5      1.135     1609.0     1826.0 
   17    no  4715952.8       41.4        0.0       54.7      0.991     1826.0     1810.0 
   18    no  4715996.3       53.9        0.0       55.2      1.009     1810.0     1826.0 
   19    no  4716061.3       53.3        0.0       56.1      0.229     7910.0     1810.0 
   20    no  4717153.5        8.1        0.0       69.8     42.253      434.0    18338.0 
   22    no  4717482.3       27.3        0.0       74.0     16.964     1081.0    18338.0 
   23    no       80.0        3.2       29.1       79.6      0.289     2790.0      807.0 
   24    no  4718292.9       16.1        0.0       84.2      9.748      807.0     7867.0 
   25    no  4718514.7      101.7        0.0       87.0      1.947     7867.0    15317.0 
   26    no  4718616.2      183.4        0.0       88.3      0.514    15317.0     7867.0 
   27    no  4719193.4       31.7        0.0       95.7      3.569      786.0     2805.0 
   28    no  4719251.3       37.2        0.0       96.4      0.280     2805.0      786.0 
   30    no       79.7       30.1       26.6      100.4     17.045      753.0    12835.0 
   32    no  4719921.4      103.2        0.0      104.9      4.292     2536.0    10884.0 
   33    no  4719979.7      128.4        0.0      105.7      0.140    10884.0     1526.0 
   34    no  4720030.8      113.0        0.0      106.3      7.132     1526.0    10884.0 
   41    no  4722420.5       49.0        0.0      137.0      6.991     1494.0    10444.0 
   42    no  4722500.1       63.4        0.0      138.0      0.143    10444.0     1494.0 
   44    no  4724772.9      311.2        0.0      167.4      0.271    21852.0     5929.0 
   45    no  4724829.2      266.6        0.0      168.1      3.686     5929.0    21852.0 
   46    no       78.9        0.4        3.4      170.2      3.609     1643.0     5929.0 
   47    no       27.2        0.1        9.7      175.4      0.840     1956.0     1643.0 
   48    no       78.7        1.1       14.5      182.7      2.033     2445.0     4971.0 
   49    no       69.1        9.0       76.7      187.8      0.492     4971.0     2445.0 
   50    no  4727442.6       50.9        0.0      202.3      1.027     4902.0     5032.0 
   51    no  4727532.5       55.6        0.0      203.5      0.297     5032.0     1497.0 
   52    no  4727605.0       48.7        0.0      204.4      3.361     1497.0     5032.0 
   53    no  4727706.8       35.5        0.0      205.8      0.367     4077.0     1497.0 
   57    no       78.3        5.5       82.9      222.6     27.048    12700.0   343508.0 
   59    no       31.5       17.1        3.9      231.2     25.660      794.0    20374.0 
   65    no  4732671.6       38.1        0.0      271.7      0.670     2437.0     1632.0 
   66    no  4732749.6       34.9        0.0      272.7      1.430     1632.0     2333.0 
   67    no  4732823.4       42.4        0.0      273.7      2.977     2333.0     6946.0 
   68    no  4732871.2       41.8        0.0      274.3      0.336     6946.0     2333.0 
   71    no  4734160.1       23.9        0.0      291.7     15.871     1274.0    20220.0 
   72    no       34.1        2.3       14.5      299.8      1.311     1679.0     2201.0 
   73    no  4735334.6       29.0        0.0      307.5      0.408     2201.0      897.0 
   74    no  4735381.6       28.1        0.0      308.2      2.454      897.0     2201.0 
   75    no  4735471.7       28.9        0.0      309.4      0.510     1760.0      897.0 
   76    no       77.2        2.9       18.5      322.0      1.909     1595.0     3045.0 
   77    no  4736526.4       31.4        0.0      323.7      0.187     3045.0      568.0 
   78    no  4736594.9       23.5        0.0      324.6      5.361      568.0     3045.0 
   79    no  4737531.8       45.9        0.0      337.4      0.570     5191.0     2960.0 
   80    no  4737606.7       67.8        0.0      338.4      1.333     2960.0     3946.0 
