   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4840474.4      629.4        0.0        5.0      1.000        1.0        1.0 
    1    no  4840849.2     6095.2        0.0        0.0      1.000        1.0        1.0 
    3    no  4843941.3     1054.9        0.0       41.4      1.000        1.0        1.0 
    4    no  4844165.3      305.5        0.0       44.5      1.000        1.0        1.0 
    6    no  4845162.6      510.8        0.0       57.9      1.000        1.0        1.0 
    7    no  4847809.5    10074.5        0.0       93.9      1.000        1.0        1.0 
    8    no  4848362.5     3790.4        0.0      101.5      1.000        1.0        1.0 
    9    no  4849139.9      434.5        0.0      112.1      1.000        1.0        1.0 
   10    no  4849861.7      433.1        0.0      122.0      1.000        1.0        1.0 
   11    no  4850439.7     1411.2        0.0      130.0      1.000        1.0        1.0 
   12    no  4852868.5      623.5        0.0      163.6      1.000        1.0        1.0 
   15    no  4800172.4      265.1        0.0      502.5      1.000        1.0        1.0 
   16    no  4801051.7       31.0        0.0      492.4      1.000        1.0        1.0 
   17    no  4803955.9      116.2        0.0      459.1      1.000        1.0        1.0 
   18    no  4806020.5    26458.6        0.0      435.1      1.000        1.0        1.0 
   19    no  4808133.7     8217.4        0.0      410.4      1.000        1.0        1.0 
   20    no  4809614.0     2057.6        0.0      392.9      1.000        1.0        1.0 
   21    no  4812375.5      331.4        0.0      360.1      1.000        1.0        1.0 
   22    no  4813006.9      331.0        0.0      352.5      1.000        1.0        1.0 
   29    no        1.0       71.0       47.5      244.4      1.000        1.0        1.0 
   44    no  4840474.4      629.4        0.0        5.0      1.000        1.0        1.0 
   45    no  4840849.2     6095.2        0.0        0.0      1.000        1.0        1.0 
   46    no  4843941.3     1054.9        0.0       41.4      1.000        1.0        1.0 
   47    no  4844165.3      305.5        0.0       44.5      1.000        1.0        1.0 
   48    no  4845162.6      510.8        0.0       57.9      1.000        1.0        1.0 
   50    no  4847809.5    10074.5        0.0       93.9      1.000        1.0        1.0 
   51    no  4848362.5     3790.4        0.0      101.5      1.000        1.0        1.0 
   52    no  4849139.9      434.5        0.0      112.1      1.000        1.0        1.0 
   53    no  4849861.7      433.1        0.0      122.0      1.000        1.0        1.0 
   54    no  4850439.7     1411.2        0.0      130.0      1.000        1.0        1.0 
   55    no  4852868.5      623.5        0.0      163.6      1.000        1.0        1.0 
   59    no       35.5      121.1      138.5      572.8      1.000        1.0        1.0 
   62    no  4800172.4      265.1        0.0      502.5      1.000        1.0        1.0 
   63    no  4801051.7       31.0        0.0      492.4      1.000        1.0        1.0 
   65    no  4803955.9      116.2        0.0      459.1      1.000        1.0        1.0 
   66    no       25.7        0.1        7.5      440.0      1.000        1.0        1.0 
   67    no  4806020.5    26458.6        0.0      435.1      1.000        1.0        1.0 
   68    no  4808133.7     8217.4        0.0      410.4      1.000        1.0        1.0 
   69    no  4809614.0     2057.6        0.0      392.9      1.000        1.0        1.0 
   70    no  4812375.5      331.4        0.0      360.1      1.000        1.0        1.0 
   71    no  4813006.9      331.0        0.0      352.5      1.000        1.0        1.0 
