 # ID       Xpix           Wavelength          Intens       Line 
   11        0.0        5834.82601775           618.0          ? 
   12        0.0        5834.92751358           282.0          ? 
   13        0.0        5835.16721340          1895.0          ? 
   14        0.0        5835.27855258           427.0          ? 
   15      129.1        5835.49293818          1075.0          ? 
   16        0.0        5836.55425100           862.0          ? 
   17        0.0        5836.67833977           681.0          ? 
   18      170.6        5837.29188048           741.0          ? 
   19      176.2        5837.52794028          1289.0          ? 
   22        0.0        5838.31184537           684.0          ? 
   23        0.0        5838.45275464           660.0          ? 
   24        0.0        5838.54519689           586.0          ? 
   25        0.0        5838.87946838          1248.0          ? 
   27        0.0        5839.49029682         41091.0       NoID 
   28        0.0        5839.58999612         56510.0        ThI 
   29      231.5        5839.85091825         43146.0        ThI 
   31        0.0        5840.99836700           882.0          ? 
   32        0.0        5841.13270803          3744.0          ? 
   33        0.0        5841.20217343          1724.0          ? 
   34        0.0        5841.29769385          1072.0          ? 
   35        0.0        5841.42093585          1913.0          ? 
   36      274.9        5841.75837749          1132.0          ? 
   37        0.0        5841.90518518          2680.0          ? 
   38        0.0        5842.05084817         11554.0        ThI 
   40      300.8        5842.84403278          1932.0          ? 
   41      307.3        5843.01086910          1188.0          ? 
   42      314.6        5843.51457122          1721.0          ? 
   43        0.0        5843.77357787          4419.0          ? 
   45      325.9        5843.99428077          1485.0          ? 
   47        0.0        5844.88468234           954.0          ? 
   48        0.0        5845.30775504           783.0          ? 
   49        0.0        5845.41419554           619.0          ? 
   50        0.0        5845.53262583           890.0          ? 
   52      381.0        5846.23703120          5760.0          ? 
   54        0.0        5847.84447475          1709.0          ? 
   55        0.0        5847.95702661           810.0          ? 
   56      449.8        5849.21845582          2520.0          ? 
   57      462.9        5849.76737882          2024.0          ? 
   58        0.0        5850.25881122          1038.0          ? 
   59        0.0        5850.37645572          1687.0          ? 
   60        0.0        5850.74571684          1788.0          ? 
   61        0.0        5850.80403922           721.0          ? 
   62      499.8        5851.21727556          2785.0          ? 
   63      511.7        5851.62813553          1137.0          ? 
   64      520.4        5852.17600682          2166.0          ? 
   68      560.4        5853.77020490          1679.0          ? 
   70      591.5        5855.02253953          1028.0          ? 
   71      596.4        5855.34001351          2557.0          ? 
   73      610.4        5855.91105558           973.0          ? 
   74        0.0        5856.11189980          3999.0          ? 
   75        0.0        5856.22967326          3916.0          ? 
   76        0.0        5856.38537656          1848.0          ? 
