 # ID       Xpix           Wavelength          Intens       Line 
   33      217.0        4423.52807808          3530.0        ThI 
   60      411.6        4429.82286551          8233.0        ThI 
   63      486.1        4432.25212100         80980.0        ThI 
   66      508.3        4432.96270064         62975.0       ThII 
   67      524.9        4433.49095536         21897.0        ThI 
   73      586.1        4435.44377344         16332.0          ? 
   79      612.5        4436.28349801          8764.0       ThII 
   86      649.1        4437.44483078          6915.0        ThI 
   91      702.2        4439.12333317         18219.0       ThII 
   92      712.8        4439.46143501        290158.0       ArII 
   96      748.1        4440.57370570         45522.0       ThII 
   97      757.5        4440.86597562         35531.0       ThII 
  100      781.2        4441.60896969         42107.0        ThI 
  103      828.1        4443.08586121          8985.0       ThII 
  107      884.9        4444.85735003          6888.0          ? 
  109      890.4        4445.03328963         27568.0        ThI 
  112      961.1        4447.22959339         13134.0        ThI 
  118     1014.1        4448.87970818        444973.0       ArII 
  119     1035.0        4449.52009928         15571.0       ArII 
  124     1084.5        4451.05071058          1818.0       ThII 
  130     1133.7        4452.56585795        338779.0        ThI 
  137     1185.0        4454.13921195          7828.0        ThI 
  139     1197.4        4454.51535373          4591.0       ThII 
  151     1286.4        4457.23609506         18976.0        ThI 
  155     1311.5        4458.00151616        385482.0        ThI 
  159     1335.8        4458.73747402         35840.0        ThI 
  166     1395.9        4460.55728796         57736.0       ArII 
  170     1418.4        4461.24101660        202869.0        ThI 
  172     1427.9        4461.52760499        215214.0        ThI 
  180     1499.0        4463.66628179         68113.0        ThI 
  181     1504.5        4463.83446243         23700.0        ThI 
  182     1514.5        4464.13616783          5926.0        ThI 
  185     1554.7        4465.34024517         44658.0       ThII 
  190     1575.8        4465.97543660          8499.0        ThI 
  199     1654.5        4468.32089680         16786.0        ThI 
  201     1683.5        4469.18919471          9550.0        ThI 
  203     1694.8        4469.52534002        121504.0        ThI 
  210     1744.2        4470.99040348         30836.0        ThI 
  213     1777.5        4471.97626136          8010.0       ThII 
  221     1834.7        4473.67979188          6679.0          ? 
  223     1848.5        4474.07335603          9187.0       ThII 
  224     1887.4        4475.22142410        187436.0        ThI 
  225     1906.0        4475.76498467          8432.0        ThI 
