   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6150683.0      532.3        0.0       14.0      1.000        1.0        1.0 
    1    no  6151992.9     9584.9        0.0        0.0      1.000        1.0        1.0 
    2    no  6154068.2     1454.4        0.0       22.3      1.000        1.0        1.0 
    3    no  6154516.2      763.8        0.0       27.1      1.000        1.0        1.0 
    4    no  6155238.5      815.1        0.0       34.9      1.000        1.0        1.0 
    5    no  6155581.0     2356.7        0.0       38.6      1.000        1.0        1.0 
    6    no  6157087.8     1251.7        0.0       54.9      1.000        1.0        1.0 
    7    no  6161353.4     1367.8        0.0      101.3      1.000        1.0        1.0 
   11    no  6165123.2        nan        0.0        nan      1.000        1.0        1.0 
   12    no  6085374.8     1951.0        0.0      646.3      1.000        1.0        1.0 
   13    no  6087262.2      805.6        0.0      629.8      1.000        1.0        1.0 
   14    no  6088030.5     4560.1        0.0      623.1      1.000        1.0        1.0 
   16    no  6090784.8      474.0        0.0      598.7      1.000        1.0        1.0 
   26    no        2.9       11.5      886.2      395.9      1.000        1.0        1.0 
   38    no       18.6        3.0       70.4      232.6      1.000        1.0        1.0 
   44    no  6150683.0      532.3        0.0       14.0      1.000        1.0        1.0 
   45    no  6151992.9     9584.9        0.0        0.0      1.000        1.0        1.0 
   46    no  6154068.2     1454.4        0.0       22.3      1.000        1.0        1.0 
   47    no  6154516.2      763.8        0.0       27.1      1.000        1.0        1.0 
   48    no  6155238.5      815.1        0.0       34.9      1.000        1.0        1.0 
   49    no  6155581.0     2356.7        0.0       38.6      1.000        1.0        1.0 
   50    no  6157087.8     1251.7        0.0       54.9      1.000        1.0        1.0 
   51    no  6161353.4     1367.8        0.0      101.3      1.000        1.0        1.0 
   52    no  6085374.8     1951.0        0.0      646.3      1.000        1.0        1.0 
   53    no  6087262.2      805.6        0.0      629.8      1.000        1.0        1.0 
   54    no  6088030.5     4560.1        0.0      623.1      1.000        1.0        1.0 
   55    no  6090784.8      474.0        0.0      598.7      1.000        1.0        1.0 
