   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no       15.6      100.2      363.7       17.7      2.740      231.0      633.0 
    6    no  4191438.0       18.0        0.0       50.5      2.149      388.0      834.0 
    7    no  4191535.6       20.7        0.0       51.9      0.465      834.0      388.0 
    8    no       72.0       85.8        0.0       56.0      0.168     4974.0      834.0 
    9    no       71.1       15.6      219.1       63.5      0.147    33914.0     4974.0 
   10    no       60.3        3.2      541.4       72.7      0.007   106838.0      704.0 
   11    no  4193454.0       38.0        0.0       78.9      7.259      704.0     5110.0 
   12    no  4193517.8       22.5        0.0       79.8      0.138     5110.0      704.0 
   13    no  4193606.2       10.8        0.0       81.0      9.241      553.0     5110.0 
   14    no       71.6     3009.0       57.2       87.8      0.385     1435.0      553.0 
   15    no  4194577.9       29.8        0.0       94.8      1.513      970.0     1468.0 
   16    no  4194688.7       19.0        0.0       96.4      0.274     1468.0      402.0 
   17    no  4194780.8       58.5        0.0       97.7      3.652      402.0     1468.0 
   18    no       51.4        3.0      464.1       99.9      0.004    90525.0      402.0 
   19    no  4195175.7       14.2        0.0      103.3      1.574      296.0      466.0 
   20    no  4195227.4       14.0        0.0      104.1      0.635      466.0      296.0 
   21    no  4195558.2       34.6        0.0      108.8      0.179     3318.0      593.0 
   22    no  4195643.8       11.6        0.0      110.0      5.595      593.0     3318.0 
   23    no       50.9        0.1       78.9      112.7      0.436     6130.0     2675.0 
   24    no  4195949.7       32.0        0.0      114.4      2.292     2675.0     6130.0 
   25    no       34.0     1238.9        9.7      117.4      2.555     1047.0     2675.0 
   26    no       71.2        2.1        6.3      122.2      1.329      788.0     1047.0 
   27    no       60.2        1.0       28.0      131.0      0.837      700.0      586.0 
   28    no  4197315.9       12.2        0.0      134.0      2.386      586.0     1398.0 
   29    no  4197382.0       11.3        0.0      134.9      0.419     1398.0      586.0 
   30    no  4197468.3        8.7        0.0      136.2      1.839      760.0     1398.0 
   31    no  4198874.9       53.4        0.0      156.5      1.856     3329.0     6180.0 
   32    no  4198935.4       57.6        0.0      157.4      0.539     6180.0     3329.0 
   33    no  4199014.2       35.0        0.0      158.5      3.657     1690.0     6180.0 
   34    no  4199105.3       17.8        0.0      159.9      0.273     3299.0      901.0 
   35    no  4199175.2       11.9        0.0      160.9      3.661      901.0     3299.0 
