 # ID       Xpix           Wavelength          Intens       Line 
    2      224.9        8456.34680000             1.0        ThI 
    3      354.1        8464.23670000             1.0        ThI 
    4      377.9        8465.67060000             1.0        ThI 
    5      479.5        8471.82600000             1.0        ThI 
    7      789.1        8490.30650000             1.0        ArI 
    9      965.6        8500.67970000             1.0       ThII 
   10      978.6        8501.43980000             1.0        ThI 
   11     1136.6        8510.62400000             1.0        ThI 
   12     1158.8        8511.90910000             1.0        ThI 
   13     1184.7        8513.40630000             1.0        ThI 
   14     1239.4        8516.55420000             1.0        ThI 
   15     1287.8        8519.33160000             1.0        ThI 
   18     1500.4        8531.45060000             1.0        ThI 
   20     1557.5        8534.67970000             1.0        ThI 
   21     1648.1        8539.79300000             1.0        ThI 
   23     1718.3        8543.72250000             1.0        ThI 
   24     1733.9        8544.59550000             1.0        ThI 
