   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5009334.4     4450.6        0.0       84.3      1.000        1.0        1.0 
    1    no  5015889.3      409.5        0.0        0.0      1.000        1.0        1.0 
    2    no  5016535.6      192.5        0.0        8.4      1.000        1.0        1.0 
    3    no  5017162.8     8835.4        0.0       16.6      1.000        1.0        1.0 
    4    no  5018053.5      131.0        0.0       28.2      1.000        1.0        1.0 
    5    no  5019324.1      164.0        0.0       44.9      1.000        1.0        1.0 
    6    no  5019806.2     1576.7        0.0       51.3      1.000        1.0        1.0 
    7    no  5020545.8      119.6        0.0       61.0      1.000        1.0        1.0 
    9    no  5022005.1      424.5        0.0       80.3      1.000        1.0        1.0 
   11    no       15.2        0.2       29.6      146.5      1.000        1.0        1.0 
   12    no       75.4        nan    19416.6      169.4      1.000        1.0        1.0 
   16    no  4963188.1      145.9        0.0      623.2      1.000        1.0        1.0 
   17    no  4965079.5    15595.6        0.0      603.0      1.000        1.0        1.0 
   18    no  4965731.5      925.8        0.0      596.0      1.000        1.0        1.0 
   19    no  4968755.6      403.3        0.0      563.2      1.000        1.0        1.0 
   20    no  4970078.5      379.8        0.0      548.8      1.000        1.0        1.0 
   21    no  4972159.7     1253.2        0.0      525.9      1.000        1.0        1.0 
   22    no  4975948.5      153.1        0.0      483.7      1.000        1.0        1.0 
   25    no  4980185.9      665.0        0.0      435.8      1.000        1.0        1.0 
   27    no  4982487.5     1294.0        0.0      409.4      1.000        1.0        1.0 
   34    no       10.7        0.3       47.0      321.3      1.000        1.0        1.0 
   46    no  5009334.4     4450.6        0.0       84.3      1.000        1.0        1.0 
   47    no       16.3        0.1       81.2       76.6      1.000        1.0        1.0 
   50    no  5015889.3      409.5        0.0        0.0      1.000        1.0        1.0 
   51    no  5016535.6      192.5        0.0        8.4      1.000        1.0        1.0 
   52    no  5017162.8     8835.4        0.0       16.6      1.000        1.0        1.0 
   53    no  5018053.5      131.0        0.0       28.2      1.000        1.0        1.0 
   54    no  5019324.1      164.0        0.0       44.9      1.000        1.0        1.0 
   55    no  5019806.2     1576.7        0.0       51.3      1.000        1.0        1.0 
   56    no  5020545.8      119.6        0.0       61.0      1.000        1.0        1.0 
   57    no  5022005.1      424.5        0.0       80.3      1.000        1.0        1.0 
   59    no       84.7      140.4      197.1      635.3      1.000        1.0        1.0 
   60    no  4963188.1      145.9        0.0      623.2      1.000        1.0        1.0 
   61    no  4965079.5    15595.6        0.0      603.0      1.000        1.0        1.0 
   62    no  4965731.5      925.8        0.0      596.0      1.000        1.0        1.0 
   63    no  4968755.6      403.3        0.0      563.2      1.000        1.0        1.0 
   64    no  4970078.5      379.8        0.0      548.8      1.000        1.0        1.0 
   65    no  4972159.7     1253.2        0.0      525.9      1.000        1.0        1.0 
   66    no  4975948.5      153.1        0.0      483.7      1.000        1.0        1.0 
   67    no  4980185.9      665.0        0.0      435.8      1.000        1.0        1.0 
   69    no  4982487.5     1294.0        0.0      409.4      1.000        1.0        1.0 
